	Chromosome	Position	128RT_CM-_vs_128RT_PBMC.tumour
1_109737079	1	109737079	0.140912208327749
1_109750789	1	109750789	0.00958546786175392
1_109753150	1	109753150	-0.15859527043327
1_109757162	1	109757162	0.0855085841907181
1_109757819	1	109757819	0.00578139171998388
1_109758632	1	109758632	0.123168915898301
1_109759770	1	109759770	0.148313909272945
1_109759828	1	109759828	0.122616983896892
1_109759883	1	109759883	0.27577101082212
1_109923497	1	109923497	-0.00404221016902098
1_109924087	1	109924087	0.217934628551594
1_110043821	1	110043821	-0.221186619090667
1_110044320	1	110044320	0.0976255025748393
1_110112950	1	110112950	-0.275824292709739
1_110195638	1	110195638	0.0553283240519656
1_110195674	1	110195674	-0.176465106410973
1_110197545	1	110197545	-0.044558529839765
1_110212037	1	110212037	-0.0162468255289146
1_110223029	1	110223029	-0.191273791925053
1_110223818	1	110223818	0.0920476280537271
1_110223832	1	110223832	0.0194839289279922
1_110341295	1	110341295	-0.232852895676452
1_110341446	1	110341446	-0.126568102537237
1_110407637	1	110407637	0.0508480998373272
1_110407655	1	110407655	-0.142417625583296
1_110451244	1	110451244	-0.00569139272396478
1_110456232	1	110456232	-0.0385035115218072
1_110518047	1	110518047	-0.0987717102286641
1_110518440	1	110518440	-0.148036698084456
1_110602039	1	110602039	-0.302305104313796
1_110602079	1	110602079	-0.315460130537046
1_110603640	1	110603640	0.0636064821602997
1_110604165	1	110604165	-0.257180691322493
1_110673184	1	110673184	0.168299077347442
1_110948228	1	110948228	-0.0776473701930581
1_110951572	1	110951572	-0.602018465385632
1_111197234	1	111197234	-0.453500191554086
1_111197746	1	111197746	0.278153662133114
1_111200414	1	111200414	-0.13344916186141
1_111235703	1	111235703	-0.0321345171983739
1_111235708	1	111235708	-0.136354893036821
1_111238882	1	111238882	-0.392555037402648
1_111241359	1	111241359	-0.656892985264036
1_111241375	1	111241375	-0.533379768750045
1_111312237	1	111312237	-0.469415090149055
1_111312267	1	111312267	-0.337977567098474
1_111312303	1	111312303	-0.288357986481871
1_111312316	1	111312316	-0.357893648643693
1_111314586	1	111314586	-0.194801165420378
1_111315822	1	111315822	-0.138806372030917
1_111319154	1	111319154	0.135305073216323
1_111319219	1	111319219	0.0541854659277834
1_111319352	1	111319352	-0.133735382483495
1_111319359	1	111319359	-0.145214172426534
1_111319452	1	111319452	-0.197335544712254
1_111320330	1	111320330	0.127736819580016
1_111320350	1	111320350	0.160651442052751
1_111320452	1	111320452	0.104320155148848
1_111324762	1	111324762	0.0636064821602997
1_111324782	1	111324782	0.00220593749615662
1_111348548	1	111348548	-0.131767623541169
1_111414475	1	111414475	0.0768316034561634
1_111414623	1	111414623	-0.00830172032223678
1_111414689	1	111414689	-0.0414805968557693
1_111414693	1	111414693	-0.0702025580318934
1_111414903	1	111414903	-0.174671824587923
1_111414907	1	111414907	-0.17339227236135
1_111414925	1	111414925	-0.140492748658804
1_111414932	1	111414932	-0.153164007047292
1_111415066	1	111415066	-0.466287052595239
1_111415071	1	111415071	-0.474268939489734
1_111456697	1	111456697	-0.555275826802892
1_111476845	1	111476845	-0.269613309093167
1_111477698	1	111477698	-0.0170559646644763
1_111500156	1	111500156	-0.387446243362774
1_111503010	1	111503010	0.0216583001623293
1_111503087	1	111503087	0.111288978095379
1_111503090	1	111503090	0.0255564247735374
1_111619674	1	111619674	-0.136354893036821
1_111619788	1	111619788	0.127736819580016
1_111704565	1	111704565	-0.250774803673714
1_111727448	1	111727448	-0.14860435303606
1_111755960	1	111755960	0.0205844668110114
1_111756175	1	111756175	0.0828712422548433
1_111756207	1	111756207	0.0772506261256466
1_111766331	1	111766331	-0.275824292709739
1_111766348	1	111766348	-0.168133214958298
1_111766350	1	111766350	-0.113271279923779
1_111766501	1	111766501	-0.133170837361484
1_111766562	1	111766562	-0.411352632856774
1_111766709	1	111766709	-0.260112668253051
1_111962393	1	111962393	0.151967396836744
1_111982100	1	111982100	-0.0535650337995117
1_111990903	1	111990903	-0.481658685903802
1_111991027	1	111991027	-0.0411214941679439
1_111996439	1	111996439	0.0717606139087413
1_112449001	1	112449001	-0.124498535347034
1_112449076	1	112449076	-0.22968077203909
1_112456653	1	112456653	0.0173128298863651
1_112456929	1	112456929	0.0335701084054917
1_112467556	1	112467556	-0.131533486316508
1_112509287	1	112509287	0.023417392044601
1_112515086	1	112515086	0.31916926561651
1_112520503	1	112520503	-0.351431017118544
1_112526029	1	112526029	0.0754903635313887
1_112555912	1	112555912	-0.103217615259856
1_112591565	1	112591565	-0.194191275307347
1_112600798	1	112600798	-0.0993320889659056
1_112619103	1	112619103	-0.302749078787492
1_112619860	1	112619860	-0.113271279923779
1_112619872	1	112619872	-0.156340001815665
1_112667144	1	112667144	0.170035520936276
1_112689610	1	112689610	0.403304245817127
1_112694549	1	112694549	0.337939831908549
1_112696165	1	112696165	-0.0539740962400073
1_112696760	1	112696760	0.34240820385241
1_112698430	1	112698430	-0.189220133157078
1_112700426	1	112700426	-0.0275414058978954
1_112703652	1	112703652	-0.126691795686101
1_112712026	1	112712026	0.0987791971912099
1_112712767	1	112712767	-0.0915762088244603
1_112714670	1	112714670	0.105369006551561
1_112722274	1	112722274	-0.243151562470689
1_112914112	1	112914112	0.383560310518712
1_113093239	1	113093239	-0.0647727622325893
1_113095892	1	113095892	-0.169854808290147
1_113110402	1	113110402	0.241393601375583
1_113110556	1	113110556	-0.0722440116637247
1_113391192	1	113391192	-0.0381698246830607
1_113590573	1	113590573	-0.753275144202897
1_113642205	1	113642205	-0.575002014650665
1_113653873	1	113653873	0.154834115457436
1_113683905	1	113683905	-0.305916357866175
1_113706702	1	113706702	0.449148652146289
1_113710371	1	113710371	0.0843286799613813
1_113758664	1	113758664	-0.0909034668953249
1_113812245	1	113812245	0.00578139171998388
1_113838551	1	113838551	-0.205529787775768
1_113856607	1	113856607	-0.230628230561938
1_113872746	1	113872746	-0.544987520349253
1_113896403	1	113896403	-0.185783779708147
1_113900120	1	113900120	0.156189395069448
1_113900251	1	113900251	-0.0671748653343252
1_113901277	1	113901277	0.156189395069448
1_113902736	1	113902736	0.216036345329181
1_113905723	1	113905723	-0.312051144038277
1_113911324	1	113911324	0.115754233745116
1_113980586	1	113980586	-0.0711458042511027
1_113981547	1	113981547	0.242387672276133
1_113981653	1	113981653	0.129585243972384
1_113981693	1	113981693	0.13065430296231
1_113981724	1	113981724	0.236915075005097
1_114137688	1	114137688	-0.238802162007638
1_114137795	1	114137795	-0.242554296868746
1_114140064	1	114140064	0.005048687264982
1_114402771	1	114402771	-0.198789351109837
1_114402772	1	114402772	-0.234949836512032
1_114405659	1	114405659	-0.0970610527425205
1_114405687	1	114405687	-0.302466308296409
1_114421583	1	114421583	-0.124676043196029
1_114421604	1	114421604	-0.364232853456998
1_114581582	1	114581582	0.223012107940653
1_114608752	1	114608752	-0.262414719229589
1_114611101	1	114611101	-0.20884893990601
1_114625819	1	114625819	-0.326515319046042
1_114674064	1	114674064	-0.24518295542936
1_114677465	1	114677465	-0.180834563736414
1_114677972	1	114677972	-0.378098967580624
1_114680338	1	114680338	-0.0765127299136615
1_114680449	1	114680449	-0.50558870270254
1_114680474	1	114680474	-0.362298827763694
1_114693436	1	114693436	-0.428144617277191
1_114705581	1	114705581	-0.802342183985674
1_114857466	1	114857466	-0.156340001815665
1_114871097	1	114871097	-0.300356832524275
1_114944900	1	114944900	-0.610102870366271
1_114984743	1	114984743	-1.43519937481114
1_115057582	1	115057582	-0.309191489899036
1_115058883	1	115058883	-0.193889740132064
1_115058907	1	115058907	-0.411929595488295
1_115062177	1	115062177	-0.134332895451609
1_115286692	1	115286692	-0.137518826170457
1_115295088	1	115295088	-0.419932618157831
1_115663779	1	115663779	-0.0953493719265171
1_115663801	1	115663801	0.0043803087304935
1_115663802	1	115663802	0.0320282732251942
1_115664096	1	115664096	-0.237259997199233
1_115684037	1	115684037	0.26287720596147
1_115692422	1	115692422	-0.150745985342442
1_115694987	1	115694987	0.0199952509396846
1_115701256	1	115701256	-0.170604454989731
1_115701310	1	115701310	-0.0392706984800026
1_115702930	1	115702930	-0.22261867611214
1_115976692	1	115976692	-0.340448763825604
1_115992231	1	115992231	-0.190233261738663
1_116027001	1	116027001	-0.412831561782687
1_116035298	1	116035298	-0.435199374811142
1_116062802	1	116062802	-0.257006757385229
1_116066564	1	116066564	-0.783122678231449
1_116066659	1	116066659	-0.625477438209621
1_116112651	1	116112651	-0.163897352993747
1_116389006	1	116389006	-0.0994654803987489
1_116393572	1	116393572	0.00220593749615662
1_116398967	1	116398967	-0.126095320281363
1_116400994	1	116400994	0.114997707749338
1_116404429	1	116404429	0.0271013764407729
1_116545157	1	116545157	0.249298799460929
1_116570909	1	116570909	0.0678984786861556
1_116577528	1	116577528	0.138792008089011
1_116579733	1	116579733	-0.207247428132793
1_116584795	1	116584795	0.0199952509396846
1_116588785	1	116588785	0.301766219355064
1_116588803	1	116588803	0.288827163647566
1_116600085	1	116600085	0.159254574887312
1_116603940	1	116603940	0.285824675486043
1_116694144	1	116694144	-0.139582557039627
1_116706486	1	116706486	-0.322989871225117
1_116764534	1	116764534	-0.0712072203572355
1_116768525	1	116768525	0.0811067652430721
1_116768742	1	116768742	0.154209030941207
1_116944770	1	116944770	0.0725952653875547
1_116945088	1	116945088	0.471691220797377
1_116945089	1	116945089	0.471691220797377
1_116949414	1	116949414	0.023050191289001
1_116984822	1	116984822	0.0174324117208144
1_116986836	1	116986836	0.00871924445483096
1_116986839	1	116986839	0.0471933922694667
1_117009938	1	117009938	-0.26854950540169
1_117011730	1	117011730	-0.244515813202032
1_117011789	1	117011789	-0.402777897118764
1_117017262	1	117017262	0.235878283698607
1_117017271	1	117017271	0.135549266690314
1_117018196	1	117018196	0.0711532912136481
1_117018214	1	117018214	0.0793737980186164
1_117018307	1	117018307	-0.0094354689392394
1_117018494	1	117018494	-0.0101777869596756
1_117025736	1	117025736	0.199318950384247
1_117033900	1	117033900	0.0828712422548433
1_117033990	1	117033990	-0.0495456823133921
1_117060534	1	117060534	-0.0137356063728649
1_117074890	1	117074890	-0.222500349678538
1_117074976	1	117074976	-0.293180369938714
1_117075065	1	117075065	0.471691220797377
1_117075083	1	117075083	0.366198091950063
1_117075351	1	117075351	-0.317629778429966
1_117075402	1	117075402	-0.0275414058978954
1_117075445	1	117075445	0.0584950683427006
1_117076678	1	117076678	-0.0720486171972664
1_117076733	1	117076733	-0.195212893459956
1_117087955	1	117087955	-0.276770012206659
1_117088846	1	117088846	-0.00733783517471432
1_117097374	1	117097374	-0.0387243265587255
1_117101416	1	117101416	-0.143644928967298
1_117101436	1	117101436	-0.0787140578874108
1_117113404	1	117113404	-0.279520623222694
1_117113466	1	117113466	-0.36533456793657
1_117115668	1	117115668	0.114997707749338
1_117116661	1	117116661	-0.00733783517471432
1_117118083	1	117118083	-0.188039048325751
1_117118132	1	117118132	-0.0242662738650344
1_117118690	1	117118690	-0.0905512034236958
1_117171903	1	117171903	0.00220593749615662
1_117368468	1	117368468	-0.207247428132793
1_117493160	1	117493160	-1.71992885174425
1_117493228	1	117493228	-1.81628954216665
1_117496859	1	117496859	-2.0201618755323
1_117623573	1	117623573	-0.321857901735197
1_117623893	1	117623893	-0.166909243525853
1_117877677	1	117877677	-0.460193754278011
1_117877830	1	117877830	-0.667860131601417
1_117940893	1	117940893	-0.268788857545066
1_117952002	1	117952002	-0.766620755625186
1_117952530	1	117952530	-0.395306647687629
1_117966655	1	117966655	-0.159441461356705
1_117973436	1	117973436	-0.270240626262179
1_117984716	1	117984716	-0.16285330877434
1_117992569	1	117992569	-0.181658254904029
1_117992588	1	117992588	-0.231107770217638
1_118023330	1	118023330	-0.300149414647289
1_118031851	1	118031851	-0.963893655885553
1_118039311	1	118039311	-0.373923034446579
1_118040785	1	118040785	-0.512878738633017
1_118075247	1	118075247	-0.326265003257978
1_118081500	1	118081500	-0.383360443291524
1_118150594	1	118150594	-0.698233780644936
1_118185097	1	118185097	0.0122596021600794
1_118923521	1	118923521	-0.463552570860381
1_119033310	1	119033310	0.0471933922694667
1_119082373	1	119082373	-0.258321612727062
1_119380694	1	119380694	-0.737303345323528
1_119381128	1	119381128	-0.878806026286756
1_119383022	1	119383022	-0.646394849125318
1_119385147	1	119385147	-0.82071778716993
1_119393969	1	119393969	-1.04873102772907
1_119394070	1	119394070	-1.15074598534244
1_119419495	1	119419495	-1.27765809782466
1_119419555	1	119419555	-1.2194706837557
1_119421800	1	119421800	-1.06436167944283
1_119422278	1	119422278	-1.24200459404598
1_119511592	1	119511592	0.1251334594013
1_119511625	1	119511625	0.053838705911479
1_119511627	1	119511627	0.00803501629835425
1_119514180	1	119514180	-0.301260997128083
1_119514379	1	119514379	-0.393899745772311
1_119514535	1	119514535	-0.475841359308488
1_119622789	1	119622789	0.181471985637353
1_119623431	1	119623431	-0.152530710371006
1_119623830	1	119623830	0.401301892905979
1_119624090	1	119624090	0.0731418443071021
1_119724359	1	119724359	0.00748087953683072
1_119749667	1	119749667	-0.161769797614969
1_119752550	1	119752550	0.112021031918463
1_119757431	1	119757431	0.0352512447863088
1_119764461	1	119764461	-0.612077136895221
1_119802828	1	119802828	0.0541854659277834
1_119803026	1	119803026	0.160651442052751
1_119836055	1	119836055	-0.160968021955076
1_119841443	1	119841443	0.235456874307298
1_119894088	1	119894088	0.743364544905043
1_119895234	1	119895234	-0.066350232536287
1_119895261	1	119895261	-0.0392706984800026
1_119896204	1	119896204	-0.222205651476943
1_119896289	1	119896289	-0.113271279923779
1_119916301	1	119916301	-0.113271279923779
1_119922384	1	119922384	-0.460369950546048
1_119925505	1	119925505	-0.234125674798165
1_119925694	1	119925694	0.114396083453343
1_119929089	1	119929089	-0.0271146361740647
1_119937325	1	119937325	0.163838311121737
1_119950690	1	119950690	0.0122596021600794
1_120492025	1	120492025	-0.0483158380830095
1_120548977	1	120548977	-0.598698107094021
1_120785085	1	120785085	-0.0864712205800641
1_120793409	1	120793409	-0.123840521633967
1_121093220	1	121093220	-0.459921804222373
1_121168799	1	121168799	0.249298799460929
1_145608145	1	145608145	-0.465787694644565
1_145730920	1	145730920	0.113906203978046
1_145736128	1	145736128	0.0399749803719027
1_145787033	1	145787033	0.010600378238389
1_145823808	1	145823808	-0.12806828185186
1_145826991	1	145826991	0.00987695084908569
1_145836825	1	145836825	0.252013184157965
1_145838096	1	145838096	0.182618954062059
1_145847615	1	145847615	0.233950835127493
1_145848388	1	145848388	0.190344936686642
1_145849550	1	145849550	0.453769312800114
1_145856379	1	145856379	0.0348273590653544
1_145857327	1	145857327	-0.0281038966611022
1_145857328	1	145857328	0.0296866739182638
1_145872143	1	145872143	0.274654373737823
1_145872549	1	145872549	-0.157665399282233
1_145873259	1	145873259	-0.149797155948893
1_145873487	1	145873487	-0.241855485985192
1_145873912	1	145873912	0.391964028326643
1_145879381	1	145879381	-0.0352687679225062
1_145892821	1	145892821	-0.0364556828729485
1_145895281	1	145895281	0.0931795975436469
1_145896030	1	145896030	-0.00984169026837376
1_145901625	1	145901625	0.308555385017703
1_145902253	1	145902253	0.0456323154272811
1_145902527	1	145902527	0.143068473336006
1_145927447	1	145927447	0.230683121293582
1_145957805	1	145957805	-0.31087123980894
1_145961490	1	145961490	0.20223054580415
1_145994148	1	145994148	0.0223838194337871
1_146018429	1	146018429	-0.174671824587923
1_146018530	1	146018530	-0.152799644110417
1_146018676	1	146018676	-0.255290284796207
1_146964364	1	146964364	-0.094035061060862
1_146970676	1	146970676	0.0987045254673302
1_146989579	1	146989579	-1.00482455246547
1_146994476	1	146994476	-0.359911247506905
1_146994537	1	146994537	-0.653839661286482
1_147172001	1	147172001	0.0923128537261146
1_147201324	1	147201324	-0.194408042649185
1_147204982	1	147204982	0.00748087953683072
1_147208896	1	147208896	-0.113271279923779
1_147215939	1	147215939	0.154209030941207
1_147242704	1	147242704	0.0618154266343119
1_147242715	1	147242715	0.153515260771122
1_147264517	1	147264517	-0.359911247506905
1_147270995	1	147270995	0.0711532912136481
1_147280109	1	147280109	-0.00262721623978698
1_147285455	1	147285455	-0.113271279923779
1_147619060	1	147619060	0.403126934314305
1_147619610	1	147619610	0.0210298117878118
1_147620166	1	147620166	0.484988043410835
1_147620189	1	147620189	0.408681423271576
1_147620242	1	147620242	0.363166764019208
1_147624704	1	147624704	0.215150577049083
1_147631053	1	147631053	-0.179504978323866
1_147647471	1	147647471	0.153008785413669
1_147647506	1	147647506	0.0900123184649641
1_147648394	1	147648394	-0.50558870270254
1_147652507	1	147652507	-0.142126142595965
1_147654302	1	147654302	-0.0341997089325807
1_147659438	1	147659438	-0.190750032601497
1_147659696	1	147659696	-0.080849802231402
1_147758140	1	147758140	0.083125932879724
1_147758870	1	147758870	0.0874260703133495
1_148978320	1	148978320	-0.444892771014986
1_149017809	1	149017809	-0.0720486171972664
1_149029862	1	149029862	0.0597934290491002
1_149029915	1	149029915	0.106041748480697
1_149032194	1	149032194	-0.00364678874928108
1_149390847	1	149390847	0.190882113235607
1_149554651	1	149554651	0.0184343992880428
1_149792671	1	149792671	-0.0819071090144444
1_149887025	1	149887025	-0.113271279923779
1_149910576	1	149910576	0.260187115603665
1_149910869	1	149910869	0.29553426564355
1_149926014	1	149926014	-0.123840521633967
1_149929874	1	149929874	0.112021031918463
1_149933620	1	149933620	0.0223838194337871
1_149934274	1	149934274	0.0566537215185331
1_149934520	1	149934520	-0.113271279923779
1_149936215	1	149936215	0.0793737980186164
1_149948986	1	149948986	-0.00635607600726753
1_149971229	1	149971229	-0.335663701260227
1_150077225	1	150077225	-0.326265003257978
1_150077717	1	150077717	-0.137724323648318
1_150144800	1	150144800	0.147774572816561
1_150144895	1	150144895	-0.351783366623504
1_150159129	1	150159129	0.174305310172806
1_150223269	1	150223269	0.0910872185824069
1_150226791	1	150226791	0.432697089181513
1_150235763	1	150235763	0.216877321768551
1_150266193	1	150266193	0.088362581245871
1_150267345	1	150267345	-0.153913264421125
1_150283336	1	150283336	-0.0308091197318063
1_150328421	1	150328421	0.0311186294113955
1_150444268	1	150444268	0.534885047284571
1_150446320	1	150446320	0.0566537215185331
1_150470970	1	150470970	-0.0571282018862454
1_150471550	1	150471550	-0.0433692666936231
1_150472295	1	150472295	0.105369006551561
1_150472806	1	150472806	-0.133170837361484
1_150473023	1	150473023	-0.235890566587735
1_150473038	1	150473038	-0.243527665875121
1_150487872	1	150487872	-0.00766109196318052
1_150498514	1	150498514	0.205090199943391
1_150498967	1	150498967	0.245522108715445
1_150510163	1	150510163	0.119389476866496
1_150512368	1	150512368	-0.177401617343495
1_150550370	1	150550370	0.0636064821602997
1_150550671	1	150550671	-0.206380684315261
1_150553613	1	150553613	0.174531031058957
1_150553970	1	150553970	0.277313175630525
1_150554584	1	150554584	-0.248926379281346
1_150554633	1	150554633	-0.206380684315261
1_150556186	1	150556186	-0.128378172313988
1_150557566	1	150557566	0.0226121481579936
1_150558078	1	150558078	-0.0496126427014613
1_150558694	1	150558694	0.320381897522411
1_150558982	1	150558982	0.239030464007102
1_150559454	1	150559454	0.186289001935128
1_150578851	1	150578851	-0.218881467884378
1_150578943	1	150578943	-0.232570208296124
1_150579238	1	150579238	-0.44478542364034
1_150627373	1	150627373	-0.080849802231402
1_150648376	1	150648376	0.0414513148748626
1_150706557	1	150706557	-0.37235850124091
1_150747785	1	150747785	-0.0107015462832316
1_150755063	1	150755063	0.0242322438261558
1_150817408	1	150817408	-0.341540267596897
1_150836464	1	150836464	-0.0980045232704688
1_150842447	1	150842447	0.0982328252699324
1_150945156	1	150945156	0.217934628551594
1_150950463	1	150950463	-0.0793239480004419
1_150961124	1	150961124	0.202988064876891
1_150963804	1	150963804	0.125339651970797
1_150966805	1	150966805	0.00871924445483096
1_150966842	1	150966842	-0.0466735311947557
1_150967832	1	150967832	-0.0946556017564325
1_150983106	1	150983106	-0.0789197751330022
1_150983993	1	150983993	0.00602764844856524
1_150987954	1	150987954	0.272787152383299
1_151017816	1	151017816	0.0194839289279922
1_151024735	1	151024735	-0.193761197784147
1_151027289	1	151027289	0.0961820857051705
1_151036732	1	151036732	0.0589096954589009
1_151038871	1	151038871	0.00220593749615662
1_151043392	1	151043392	0.0602649750709119
1_151043633	1	151043633	0.0692067718616179
1_151048090	1	151048090	0.0740072882688009
1_151048709	1	151048709	0.141301547161818
1_151067437	1	151067437	0.0319266356161562
1_151090481	1	151090481	0.20223054580415
1_151107068	1	151107068	-0.101494112147426
1_151107185	1	151107185	0.161735767576091
1_151117409	1	151117409	0.115353095124183
1_151117412	1	151117412	0.123335000632369
1_151132421	1	151132421	0.231174251525011
1_151132670	1	151132670	0.0902621141613528
1_151133001	1	151133001	-0.0190559383061285
1_151133071	1	151133071	0.160105070131473
1_151133348	1	151133348	0.162363162689648
1_151134664	1	151134664	0.374278719139432
1_151135190	1	151135190	0.113797628622142
1_151138034	1	151138034	-0.211118603321924
1_151140007	1	151140007	0.131147447742668
1_151159060	1	151159060	-0.0505355245758166
1_151165774	1	151165774	0.00566979279972817
1_151177011	1	151177011	-0.181984030007794
1_151236587	1	151236587	-0.204901755389348
1_151242535	1	151242535	0.181471985637353
1_151265195	1	151265195	-0.102778906106137
1_151266131	1	151266131	0.0693201333546934
1_151266575	1	151266575	-0.166123162189514
1_151286567	1	151286567	-0.145692757616157
1_151286943	1	151286943	-0.0461570840652422
1_151290169	1	151290169	0.199318950384247
1_151290501	1	151290501	0.107755599388439
1_151290839	1	151290839	-0.131886958091126
1_151291155	1	151291155	0.111602130916424
1_151302265	1	151302265	0.265240343329951
1_151315915	1	151315915	-0.099850764161458
1_151316222	1	151316222	0.0722843732322973
1_151342658	1	151342658	0.0210298117878118
1_151343053	1	151343053	-0.215150893942993
1_151343055	1	151343055	-0.209486595183083
1_151364974	1	151364974	0.115862719291724
1_151366864	1	151366864	0.250612131404961
1_151369023	1	151369023	0.348059871628999
1_151399605	1	151399605	0.141658076272959
1_151399662	1	151399662	0.200145315108066
1_151400553	1	151400553	0.369937721996644
1_151401549	1	151401549	0.107570689849269
1_151404931	1	151404931	-0.194191275307347
1_151404940	1	151404940	-0.0754692472113948
1_151405756	1	151405756	-0.0346614452274128
1_151405798	1	151405798	-0.145451685672929
1_151406011	1	151406011	-0.0991960947120567
1_151406401	1	151406401	0.242872530301496
1_151411763	1	151411763	-0.621065920122475
1_151428235	1	151428235	-0.223974744329999
1_151518551	1	151518551	-0.101589474876144
1_151519312	1	151519312	0.192355002634483
1_151520622	1	151520622	-0.0983209384578077
1_151524242	1	151524242	0.0191790160998704
1_151524726	1	151524726	-0.00404221016902098
1_151525662	1	151525662	0.0311186294113955
1_151525667	1	151525667	0.153008785413669
1_151526992	1	151526992	-0.0370356940966939
1_151529923	1	151529923	0.138915743673022
1_151529951	1	151529951	0.237803160623099
1_151529954	1	151529954	0.205797160824343
1_151530113	1	151530113	0.28726664965995
1_151530562	1	151530562	0.497454316862459
1_151530595	1	151530595	0.413659099425962
1_151532413	1	151532413	-0.08010441598858
1_151532559	1	151532559	0.283618872644805
1_151534050	1	151534050	0.419852289277759
1_151564605	1	151564605	-0.0107015462832316
1_151569700	1	151569700	0.0527386715151499
1_151660833	1	151660833	-0.0363092981088951
1_151706246	1	151706246	-0.0420125967539575
1_151707514	1	151707514	0.531633761253659
1_151714603	1	151714603	-0.378615846444774
1_151716778	1	151716778	-0.348899528416921
1_151722150	1	151722150	-0.164345464518049
1_151762446	1	151762446	-0.167210087034583
1_151763100	1	151763100	0.0589096954589009
1_151771958	1	151771958	-0.169854808290147
1_151776102	1	151776102	0.0988819569078303
1_151776103	1	151776103	0.0317790528795038
1_151776444	1	151776444	0.192537149600306
1_151776516	1	151776516	0.0604957878129272
1_151801073	1	151801073	-0.155091455618406
1_151801375	1	151801375	-0.0435623081123748
1_151847848	1	151847848	-0.502682971527129
1_151851150	1	151851150	0.170937149014424
1_151852267	1	151852267	0.0160117370211872
1_151889366	1	151889366	-0.0485655905359641
1_151895181	1	151895181	0.249298799460929
1_151909409	1	151909409	-0.19710287072725
1_152032670	1	152032670	0.133643460546738
1_152032781	1	152032781	0.246458847675968
1_152033769	1	152033769	0.0513594218490199
1_152085318	1	152085318	-0.5182551145387
1_152085568	1	152085568	-0.0101777869596756
1_152086087	1	152086087	-0.393379199116515
1_152086853	1	152086853	-0.213965279543252
1_152087104	1	152087104	-0.378509956684303
1_152088019	1	152088019	-0.398673498786028
1_152107513	1	152107513	-0.337167291850615
1_152108537	1	152108537	0.455389408468276
1_152108614	1	152108614	0.612553756637226
1_152108640	1	152108640	0.619942179381319
1_152108705	1	152108705	0.38099291050564
1_152109445	1	152109445	0.0311186294113955
1_152109592	1	152109592	-0.195733440115752
1_152109804	1	152109804	0.21175605362247
1_152109834	1	152109834	0.361005422729741
1_152110759	1	152110759	0.194157245268468
1_152111160	1	152111160	0.0329494609272645
1_152111192	1	152111192	0.193567478840643
1_152111411	1	152111411	-0.226091110258084
1_152111929	1	152111929	0.0520133346266236
1_152111943	1	152111943	0.20223054580415
1_152111944	1	152111944	0.206485715921956
1_152113029	1	152113029	0.0196229905735662
1_152155590	1	152155590	-0.42361140053593
1_152155645	1	152155645	-0.395671010624504
1_152156618	1	152156618	-0.869602198956917
1_152213170	1	152213170	-0.0936424731748467
1_152213286	1	152213286	0.0316770559873204
1_152218524	1	152218524	-0.232259316140866
1_152218547	1	152218547	-0.154409974717266
1_152218576	1	152218576	-0.190630162630019
1_152218631	1	152218631	-0.309781066957053
1_152219050	1	152219050	0.118054266182676
1_152219164	1	152219164	-0.104338155153772
1_152219182	1	152219182	-0.157665399282233
1_152219211	1	152219211	0.118398955000679
1_152219233	1	152219233	0.0508480998373272
1_152219333	1	152219333	-0.0916844177156335
1_152219403	1	152219403	0.039499000479466
1_152219638	1	152219638	-0.275824292709739
1_152219817	1	152219817	-0.040207817734056
1_152220079	1	152220079	-0.126386779714038
1_152220155	1	152220155	0.0758848119387366
1_152220211	1	152220211	0.092703381978706
1_152220337	1	152220337	-0.00195425705962109
1_152220349	1	152220349	-0.0286088828543951
1_152220392	1	152220392	0.101172388297178
1_152220451	1	152220451	0.180174438806109
1_152220576	1	152220576	0.0615031211799289
1_152220686	1	152220686	0.0468368631583258
1_152220810	1	152220810	0.0107174373516738
1_152221068	1	152221068	0.0294688921923027
1_152221071	1	152221071	0.0631552874604883
1_152221375	1	152221375	-0.319019945140356
1_152302868	1	152302868	-0.0496126427014613
1_152303064	1	152303064	-0.15469120730376
1_152303083	1	152303083	-0.165738699817915
1_152303400	1	152303400	-0.0115177811230463
1_152303401	1	152303401	0.0039122594465597
1_152303983	1	152303983	-0.113271279923779
1_152304107	1	152304107	-0.698233780644936
1_152304122	1	152304122	-0.880610523133504
1_152304214	1	152304214	-0.607743246697028
1_152304322	1	152304322	-0.490125585314735
1_152304372	1	152304372	0.00553615011625055
1_152304409	1	152304409	-0.000942579820902961
1_152304527	1	152304527	0.0381993554820512
1_152304741	1	152304741	0.165029882563325
1_152304763	1	152304763	0.11540056390895
1_152304831	1	152304831	0.0474820756202828
1_152304915	1	152304915	-0.0552391585523642
1_152304920	1	152304920	-0.0767454038986654
1_152305138	1	152305138	0.0167892606405937
1_152305139	1	152305139	-0.0208250311591843
1_152305186	1	152305186	-0.0630855227555624
1_152305187	1	152305187	-0.119557542771211
1_152306289	1	152306289	0.129801394252343
1_152306294	1	152306294	0.144796873016665
1_152306318	1	152306318	0.119878845964116
1_152307166	1	152307166	0.0935597042619279
1_152307170	1	152307170	0.135263556214899
1_152307185	1	152307185	0.122585864839915
1_152307253	1	152307253	0.0392865895484451
1_152307266	1	152307266	0.0516356467519084
1_152307268	1	152307268	-0.0107563692978452
1_152307271	1	152307271	-0.0317413944271809
1_152307311	1	152307311	0.0313869629081029
1_152307488	1	152307488	0.00466997744763786
