	Chromosome	Position	76B_CM-_vs_76B_PBMC.tumour
2_5693060	2	5693060	0.133232226553019
2_5693873	2	5693873	0.54674580571458
2_6840633	2	6840633	0.0926546466466925
2_6849857	2	6849857	0.449872490080619
2_6849889	2	6849889	0.440053429050173
2_6865130	2	6865130	0.115815173475609
2_6865156	2	6865156	-0.144468621342149
2_6877812	2	6877812	0.364671617208036
2_6883467	2	6883467	-0.10251942488737
2_6886978	2	6886978	0.0393712227483993
2_6887127	2	6887127	-0.0927714483358079
2_6890319	2	6890319	0.20316143801861
2_7024447	2	7024447	0.426483730506095
2_7045384	2	7045384	0.277051336655866
2_8731212	2	8731212	0.249454060784782
2_8733576	2	8733576	-0.434415688865968
2_8733601	2	8733601	-0.415306865918263
2_8733650	2	8733650	-0.394408693393349
2_8736912	2	8736912	0.078232607039298
2_8750196	2	8750196	0.332250139515658
2_8877108	2	8877108	0.444485675365434
2_8974414	2	8974414	0.208692543991839
2_9388407	2	9388407	0.393543464452437
2_9388476	2	9388476	0.299475942402896
2_9389953	2	9389953	-0.282477074852464
2_9400786	2	9400786	-0.146771815688173
2_9452935	2	9452935	0.347410948642064
2_9474629	2	9474629	0.182379875882107
2_9481350	2	9481350	0.264750247881294
2_9490306	2	9490306	0.0616182379461202
2_9494727	2	9494727	0.317434142386217
2_9527801	2	9527801	0.1028585775095
2_9536827	2	9536827	-0.0814672178004995
2_9854379	2	9854379	0.495871398873297
2_9868314	2	9868314	0.190111446988538
2_9904885	2	9904885	0.456013734680818
2_9904984	2	9904984	0.381159739996604
2_9910818	2	9910818	-0.0669860710941778
2_9910831	2	9910831	-0.0388440121755887
2_9913283	2	9913283	0.230600063421223
2_9919641	2	9919641	0.0238985719969616
2_9955056	2	9955056	0.367739224234283
2_9955068	2	9955068	0.279621713534542
2_9961339	2	9961339	0.00676422521510672
2_9963888	2	9963888	0.27335645046209
2_9986202	2	9986202	-0.00350411023872055
2_10000611	2	10000611	0.297904236347252
2_10046292	2	10046292	0.268391809834655
2_10048498	2	10048498	0.350462942773688
2_10048522	2	10048522	0.172573118185187
2_10058870	2	10058870	-0.333683043271462
2_10080091	2	10080091	0.302549905300238
2_10122718	2	10122718	0.772846751998067
2_10123747	2	10123747	0.0825014244320894
2_10210553	2	10210553	0.483521457626282
2_10440841	2	10440841	-0.110375896756283
2_10441673	2	10441673	0.265682522576668
2_10577680	2	10577680	0.275226295247539
2_10589131	2	10589131	0.205309904597187
2_10644365	2	10644365	0.32085922972879
2_10662978	2	10662978	0.211234738554292
2_10689856	2	10689856	0.0807648066588834
2_10768767	2	10768767	0.28093229225795
2_10777714	2	10777714	0.437012974730122
2_10790777	2	10790777	-0.215676861012844
2_10802550	2	10802550	0.0413097371119797
2_10802561	2	10802561	0.0658545873029774
2_10913227	2	10913227	0.36278121068175
2_10913704	2	10913704	0.00112869054567392
2_11144074	2	11144074	0.172212849725108
2_11184729	2	11184729	0.358076126883563
2_11186911	2	11186911	0.354359680652889
2_11194258	2	11194258	0.211234738554292
2_11207815	2	11207815	0.457510626126719
2_11218994	2	11218994	0.196376779827179
2_11344086	2	11344086	0.30840339756129
2_11449236	2	11449236	-0.137868490539775
2_11449246	2	11449246	-0.232949106384068
2_11562535	2	11562535	-0.0480916185019401
2_11566546	2	11566546	0.176339948108106
2_11566567	2	11566567	0.0815994581376968
2_11566568	2	11566568	0.163802908557455
2_11580860	2	11580860	0.11633205233976
2_11592840	2	11592840	-0.0494746143332578
2_11603393	2	11603393	0.278066247032501
2_11612509	2	11612509	-0.0471745818956971
2_11618305	2	11618305	0.366804447019534
2_11618333	2	11618333	0.276823080181869
2_11618577	2	11618577	0.483039354015818
2_11634198	2	11634198	0.12309158705616
2_11660121	2	11660121	0.0592316451092424
2_11662010	2	11662010	0.270976822246182
2_11662020	2	11662020	0.269266859925707
2_11669992	2	11669992	-0.0154992299673849
2_11677686	2	11677686	-0.273704773954708
2_11750302	2	11750302	-0.292339435326209
2_11771635	2	11771635	0.201836040552043
2_11773680	2	11773680	0.292502120176208
2_11787112	2	11787112	-0.143366906862578
2_11802956	2	11802956	0.300239744613037
2_12723490	2	12723490	-0.146087262868264
2_12724783	2	12724783	0.15129219809801
2_12740371	2	12740371	0.288901232144616
2_14177682	2	14177682	0.699335700022859
2_15137405	2	15137405	0.26638955275053
2_15167310	2	15167310	0.473082229437644
2_15190329	2	15190329	0.390620069245671
2_15232438	2	15232438	0.23676983066143
2_15275768	2	15275768	0.161378532116695
2_15292742	2	15292742	0.161033925632102
2_15309231	2	15309231	-0.266538516072514
2_15328301	2	15328301	0.416565076127803
2_15328302	2	15328302	0.441102280452887
2_15356306	2	15356306	0.28162406644569
2_15366642	2	15366642	0.329008457945498
2_15379800	2	15379800	0.285299724589088
2_15383293	2	15383293	-0.150453336131618
2_15402172	2	15402172	0.00409009091678121
2_15402213	2	15402213	0.0171964253120298
2_15402228	2	15402228	-0.0737422201601789
2_15415638	2	15415638	0.389571979812804
2_15417540	2	15417540	0.227685259334887
2_15452171	2	15452171	0.155278332580277
2_15461317	2	15461317	0.381159739996604
2_15467718	2	15467718	0.223618463010125
2_15468413	2	15468413	0.257585054878072
2_15473333	2	15473333	0.433248251145059
2_15474280	2	15474280	0.408381208731629
2_15474318	2	15474318	0.246858648285013
2_15475786	2	15475786	0.329444703452449
2_15534562	2	15534562	0.0413097371119797
2_15558622	2	15558622	0.206555217614422
2_15595524	2	15595524	0.423223799563148
2_15606164	2	15606164	0.037205338779243
2_15607269	2	15607269	0.158767318660156
2_15630085	2	15630085	0.161846711592128
2_15942072	2	15942072	0.188514662054209
2_15942581	2	15942581	0.417685616021718
2_17515306	2	17515306	0.232515658641469
2_17515353	2	17515353	-0.00711084971945384
2_17515690	2	17515690	0.0396028383603097
2_17515790	2	17515790	0.118125334162811
2_17515949	2	17515949	-0.107458891663347
2_17515985	2	17515985	0.146694486359582
2_17516137	2	17516137	0.212230731028016
2_17516538	2	17516538	0.317594611219138
2_17516603	2	17516603	0.150675906306609
2_17516953	2	17516953	0.0775435233861837
2_17517411	2	17517411	0.53417135850257
2_17649962	2	17649962	0.34463386397149
2_17721223	2	17721223	-0.244160498340693
2_17761508	2	17761508	0.279519478120767
2_17766619	2	17766619	-0.0937492152596379
2_17780054	2	17780054	0.11674410376445
2_17781251	2	17781251	0.199321417010791
2_17781856	2	17781856	0.288050335605123
2_17781904	2	17781904	0.269411382344149
2_17817064	2	17817064	0.0720556854668258
2_17931047	2	17931047	-0.0451050147054935
2_17931151	2	17931151	0.283643234082342
2_17931206	2	17931206	0.170104862594438
2_17931370	2	17931370	0.40162384255632
2_17931573	2	17931573	0.149344064773531
2_17932241	2	17932241	0.175575606346711
2_17932356	2	17932356	0.0815994581376968
2_18560261	2	18560261	-0.0198025740705165
2_18560273	2	18560273	-0.0586608602121274
2_18560446	2	18560446	0.119961992642428
2_18560506	2	18560506	0.359464668897286
2_18576235	2	18576235	-0.153877535392869
2_18584148	2	18584148	0.15262818156275
2_18584857	2	18584857	0.084178002239473
2_18587052	2	18587052	0.270128427607861
2_18587144	2	18587144	0.327720481035144
2_18587155	2	18587155	0.285400757191174
2_18587562	2	18587562	0.256712369072116
2_19353461	2	19353461	0.036024253947917
2_19901061	2	19901061	0.0493161762441593
2_19901726	2	19901726	0.418153947478806
2_19910940	2	19910940	0.0869766355921462
2_19910940.1	2	19910940	0.0869766355921462
2_19935522	2	19935522	-0.172438589815217
2_19945876	2	19945876	0.287445305174411
2_19946494	2	19946494	0.318228484270148
2_19960582	2	19960582	0.0567247894986675
2_19962307	2	19962307	-0.0190807573541588
2_19966829	2	19966829	0.237193965616973
2_19975551	2	19975551	0.21426243125186
2_19989254	2	19989254	0.141972076117178
2_19989254.1	2	19989254	0.141972076117178
2_20003169	2	20003169	-0.211182291090149
2_20005919	2	20005919	0.355396643931523
2_20006087	2	20006087	0.215149788557675
2_20012570	2	20012570	-0.131652974968716
2_20204033	2	20204033	0.462079735380172
2_20204213	2	20204213	-0.0139782018445345
2_20204237	2	20204237	-0.203802760724552
2_20308039	2	20308039	0.342940417766114
2_20447480	2	20447480	0.360401179829807
2_20478809	2	20478809	0.306058284755886
2_20480060	2	20480060	-0.0147689363345346
2_20480097	2	20480097	0.0392401699217761
2_20480105	2	20480105	-0.0798140434490983
2_20488758	2	20488758	0.348738262304227
2_20558163	2	20558163	-0.146087262868264
2_20560365	2	20560365	-0.355805854169602
2_20560469	2	20560469	0.0639695641159053
2_20619004	2	20619004	0.0390537631716117
2_20619080	2	20619080	0.303157227995331
2_20622302	2	20622302	-0.11069335633307
2_20638558	2	20638558	0.0332364365762977
2_20640945	2	20640945	0.247481304764635
2_20641041	2	20641041	0.358076126883563
2_20645361	2	20645361	-0.241138911997524
2_20670819	2	20670819	0.39843773142844
2_20671018	2	20671018	0.0401228221615376
2_20671060	2	20671060	-0.054939374810069
2_20686946	2	20686946	0.142755000671526
2_20774929	2	20774929	0.158767318660156
2_20789305	2	20789305	0.40481100806125
2_20790362	2	20790362	0.0158752759148603
2_20801400	2	20801400	0.240561409823804
2_20801432	2	20801432	0.118125334162811
2_21002409	2	21002409	0.0505144280081332
2_21002628	2	21002628	-0.0406669249448784
2_21002723	2	21002723	0.150675906306609
2_21003170	2	21003170	0.20316143801861
2_21004645	2	21004645	0.110801993356952
2_21004645.1	2	21004645	0.110801993356952
2_21005687	2	21005687	-0.0413722958291635
2_21007033	2	21007033	0.0141743701239022
2_21007642	2	21007642	0.406999744931864
2_21008406	2	21008406	0.079269398345787
2_21008652	2	21008652	0.111399470974497
2_21009323	2	21009323	0.459162251997878
2_21009932	2	21009932	0.443316216059174
2_21009973	2	21009973	0.390148523223859
2_21010607	2	21010607	0.479007063394749
2_21011127	2	21011127	0.0616182379461202
2_21012419	2	21012419	0.194391228390878
2_21013198	2	21013198	0.49663695741654
2_21013198.1	2	21013198	0.49663695741654
2_21015451	2	21015451	0.0993887715812251
2_21016621	2	21016621	0.156842441735664
2_21016621.1	2	21016621	0.156842441735664
2_21016621.2	2	21016621	0.156842441735664
2_21019859	2	21019859	0.257171022721151
2_21026785	2	21026785	-0.169037342563875
2_21026785.1	2	21026785	-0.169037342563875
2_21026844	2	21026844	0.358617171345516
2_21028042	2	21028042	0.0763051584681837
2_21028042.1	2	21028042	0.0763051584681837
2_21028042.2	2	21028042	0.0763051584681837
2_21028371	2	21028371	0.0795040401355033
2_21041014	2	21041014	-0.111880271283512
2_21041033	2	21041033	0.0485844009097334
2_21137711	2	21137711	-0.102357497165006
2_21139219	2	21139219	0.0719908758245836
2_21140121	2	21140121	0.0504077947222362
2_21141393	2	21141393	0.347992876061405
2_21141476	2	21141476	0.290961931025026
2_21141518	2	21141518	0.270515676312612
2_21141690	2	21141690	-0.0972036946510686
2_21142096	2	21142096	0.381159739996604
2_21142129	2	21142129	0.366804447019534
2_21142575	2	21142575	-0.00188764503780233
2_23090961	2	23090961	-0.0173896364936704
2_23090995	2	23090995	-0.00761210458843376
2_23198951	2	23198951	0.056634533623203
2_23642390	2	23642390	0.198681688211208
2_23642499	2	23642499	0.381159739996604
2_23642754	2	23642754	0.269738457328181
2_23691115	2	23691115	0.14300000280184
2_23691720	2	23691720	0.353145363827008
2_23696505	2	23696505	0.0961827812821337
2_23703201	2	23703201	0.420153871612468
2_23703333	2	23703333	0.396266632386813
2_23703363	2	23703363	0.415511244787381
2_23703789	2	23703789	-0.231024229459576
2_23786171	2	23786171	0.0651322465489265
2_23819857	2	23819857	0.191889388834865
2_23833919	2	23833919	0.342685592181969
2_23884829	2	23884829	-0.0367602678153606
2_23977017	2	23977017	0.248185874727184
2_23977035	2	23977035	0.182746181594596
2_24017376	2	24017376	-0.00915532987100802
2_24018282	2	24018282	0.559496981255117
2_24023146	2	24023146	0.0103220446282958
2_24023697	2	24023697	0.303157227995331
2_24024234	2	24024234	0.333065451795559
2_24077693	2	24077693	0.0674992610928428
2_24079594	2	24079594	0.248709443972955
2_24083018	2	24083018	0.0845427336384298
2_24119635	2	24119635	-0.0227372016770389
2_24137912	2	24137912	0.151677893873837
2_24146804	2	24146804	0.0809861977497637
2_24161554	2	24161554	0.132722710375769
2_24167648	2	24167648	-0.0173896364936704
2_24169363	2	24169363	0.309009954240769
2_24190429	2	24190429	0.112670904070703
2_24205293	2	24205293	0.190216957285209
2_24210930	2	24210930	0.102005668799534
2_24212730	2	24212730	0.368335699639021
2_24275805	2	24275805	0.279464342927254
2_24298783	2	24298783	0.265682522576668
2_24299940	2	24299940	0.381159739996604
2_24301219	2	24301219	0.264835622029373
2_24302089	2	24302089	0.409448784428028
2_24312252	2	24312252	-0.109826612515538
2_24665752	2	24665752	-0.00929973656157356
2_24683058	2	24683058	0.0281439673251452
2_24707116	2	24707116	0.176339948108106
2_24707393	2	24707393	0.0973667739960132
2_24711028	2	24711028	0.371636965878098
2_24752076	2	24752076	0.295429865970721
2_24814458	2	24814458	0.237668146407072
2_24821584	2	24821584	0.183559780111444
2_24823221	2	24823221	0.306391971594632
2_24828108	2	24828108	0.282595905513015
2_24834889	2	24834889	0.322266050943036
2_24836986	2	24836986	0.479007063394749
2_24918382	2	24918382	0.306197682315382
2_24918431	2	24918431	0.0896969258362931
2_24956091	2	24956091	0.0332364365762977
2_24957118	2	24957118	0.218539539177525
2_24967257	2	24967257	0.0510111383042738
2_24967258	2	24967258	0.0406691940828146
2_24971865	2	24971865	0.241996992324979
2_24971872	2	24971872	0.29576824876596
2_25133012	2	25133012	0.0332364365762977
2_25136553	2	25136553	0.456447867300842
2_25137451	2	25137451	0.276823080181869
2_25161624	2	25161624	0.317029402576889
2_25161727	2	25161727	0.307159158552828
2_25161727.1	2	25161727	0.307159158552828
2_25164755	2	25164755	-0.26269644977812
2_25164755.1	2	25164755	-0.26269644977812
2_25168630	2	25168630	0.484253232960708
2_25246633	2	25246633	0.0091909626096466
2_25246729	2	25246729	0.213432294258538
2_25300227	2	25300227	0.209791321684623
2_25313958	2	25313958	0.1415843069868
2_25432929	2	25432929	-0.0883255433046157
2_25742663	2	25742663	0.163802908557455
2_25743829	2	25743829	0.319759195332461
2_25750067	2	25750067	0.569363475157226
2_25951790	2	25951790	0.261420495722509
2_25954329	2	25954329	0.381159739996604
2_25980633	2	25980633	0.325125705082277
2_26184251	2	26184251	0.122847744405214
2_26193619	2	26193619	0.185239530021348
2_26232259	2	26232259	0.101051820803869
2_26232259.1	2	26232259	0.101051820803869
2_26244823	2	26244823	0.106537359887599
2_26244823.1	2	26244823	0.106537359887599
2_26244823.2	2	26244823	0.106537359887599
2_26279284	2	26279284	-0.188205905673533
2_26280073	2	26280073	0.17198293816432
2_26280082	2	26280082	0.137705703132327
2_26310105	2	26310105	-0.052350419353718
2_26311043	2	26311043	0.381159739996604
2_26311173	2	26311173	-0.0675983771262405
2_26311211	2	26311211	-0.0338777592822393
2_26311244	2	26311244	0.225881514518694
2_26311376	2	26311376	0.410603517889086
2_26311985	2	26311985	0.264514821144334
2_26312073	2	26312073	0.155278332580277
2_26313027	2	26313027	0.178970889383338
2_26313826	2	26313826	0.501453973714316
2_26314456	2	26314456	0.209548361926405
2_26316336	2	26316336	0.464817669043514
2_26367216	2	26367216	0.00718489733964679
2_26389049	2	26389049	0.295690397807255
2_26389085	2	26389085	0.266295782964602
2_26414360	2	26414360	0.624016263892768
2_26440481	2	26440481	0.455637955955881
2_26454703	2	26454703	0.165991645428069
2_26455137	2	26455137	0.108787469583474
2_26455172	2	26455172	0.176801241490418
2_26457798	2	26457798	0.16885613628374
2_26457798.1	2	26457798	0.16885613628374
2_26457897	2	26457897	0.615624993633627
2_26457897.1	2	26457897	0.615624993633627
2_26461835	2	26461835	0.250456048352011
2_26461838	2	26461838	0.147960563703574
2_26463970	2	26463970	0.307159158552828
2_26463970.1	2	26463970	0.307159158552828
2_26464028	2	26464028	0.259853443774471
2_26464041	2	26464041	0.240297204156755
2_26464960	2	26464960	-0.0243549851637327
2_26467129	2	26467129	-0.042241232216866
2_26472632	2	26472632	0.540149263757761
2_26472659	2	26472659	0.397279405359881
2_26472632.1	2	26472632	0.540149263757761
2_26472659.1	2	26472659	0.397279405359881
2_26473506	2	26473506	-0.265203305388695
2_26474554	2	26474554	0.027522785381904
2_26474598	2	26474598	0.124384324634493
2_26474679	2	26474679	-0.00130989682580869
2_26474679.1	2	26474679	-0.00130989682580869
2_26476258	2	26476258	0.0869766355921462
2_26476954	2	26476954	0.265682522576668
2_26477231	2	26477231	0.349098530764306
2_26477441	2	26477441	0.316550658573528
2_26477447	2	26477447	0.338410092537267
2_26477768	2	26477768	-0.259759166698567
2_26477829	2	26477829	-0.1740554173305
2_26479298	2	26479298	-0.228893741687382
2_26479541	2	26479541	-0.0338777592822393
2_26480866	2	26480866	0.0459755484069754
2_26480949	2	26480949	0.183220362384695
2_26482463	2	26482463	0.00264811674287491
2_26502290	2	26502290	0.777088416327744
2_26502290.1	2	26502290	0.777088416327744
2_26516422	2	26516422	0.310770412105207
2_26516422.1	2	26516422	0.310770412105207
2_26519093	2	26519093	0.232637215286516
2_26519100	2	26519100	0.190828527892455
2_26527901	2	26527901	0.0901109579932142
2_26527914	2	26527914	0.248404531144833
2_26537725	2	26537725	0.0420710939510593
2_26558530	2	26558530	0.271282122224231
2_26558530.1	2	26558530	0.271282122224231
2_26558662	2	26558662	-0.042241232216866
2_26558662.1	2	26558662	-0.042241232216866
2_26558662.2	2	26558662	-0.042241232216866
2_26558662.3	2	26558662	-0.042241232216866
2_26558662.4	2	26558662	-0.042241232216866
2_26558662.5	2	26558662	-0.042241232216866
2_26558662.6	2	26558662	-0.042241232216866
2_26558662.7	2	26558662	-0.042241232216866
2_26572122	2	26572122	0.216529038223805
2_26572125	2	26572125	0.158767318660156
2_26574768	2	26574768	-0.00586338311264283
2_26576025	2	26576025	0.413340145745754
2_26576099	2	26576099	0.165431048941167
2_26577554	2	26577554	0.184359032562897
2_26577569	2	26577569	0.233314272025211
2_26583818	2	26583818	0.174708862529178
2_26612178	2	26612178	0.253404192798232
2_26628596	2	26628596	0.381159739996604
2_26691496	2	26691496	0.229156646551555
2_26775642	2	26775642	0.0987600092958796
2_26778438	2	26778438	0.365218196127583
2_26898526	2	26898526	0.357312998042237
2_26928290	2	26928290	0.295186516886752
2_26946974	2	26946974	0.0948555548399633
2_27022293	2	27022293	0.122847744405214
2_27023417	2	27023417	0.26670101541169
2_27037601	2	27037601	-0.0957430148670986
2_27038089	2	27038089	-0.261288255385312
2_27040076	2	27040076	0.183559780111444
2_27055125	2	27055125	-0.0662992369746169
2_27059261	2	27059261	0.12400190049948
2_27067727	2	27067727	0.284298200744015
2_27069592	2	27069592	0.366945880776904
2_27070121	2	27070121	0.365040074633328
2_27079188	2	27079188	0.209679272052251
2_27080887	2	27080887	0.341631375809967
2_27082423	2	27082423	0.10985771817921
2_27082742	2	27082742	0.436654852588308
2_27082956	2	27082956	0.347992876061405
2_27083182	2	27083182	0.0227057690841281
2_27083815	2	27083815	-0.0415313318256746
2_27094560	2	27094560	0.686014321525025
2_27097799	2	27097799	-0.289775983834404
2_27097962	2	27097962	0.302549905300238
2_27099670	2	27099670	-0.154893160243605
2_27100500	2	27100500	-0.0424397727856633
2_27100517	2	27100517	-0.195487492512548
2_27101523	2	27101523	0.327917718719625
2_27101801	2	27101801	0.056064366030559
2_27101856	2	27101856	-0.173429111681033
2_27104675	2	27104675	-0.00262682529779972
2_27129235	2	27129235	0.122183550737164
2_27130563	2	27130563	0.088978988503294
2_27130612	2	27130612	0.0857038564704331
2_27131504	2	27131504	0.635261021060391
2_27132076	2	27132076	-0.0139782018445345
2_27132619	2	27132619	0.143660426269948
2_27137905	2	27137905	0.114373199301703
2_27137995	2	27137995	1.1123429815688
2_27138181	2	27138181	0.232296354082122
2_27201045	2	27201045	0.30661278663155
2_27201785	2	27201785	0.112224732723126
2_27202068	2	27202068	0.150379533167437
2_27204492	2	27204492	-0.454209558230596
2_27205427	2	27205427	0.407631951357796
2_27207369	2	27207369	0.62779970757973
2_27212382	2	27212382	0.406694832103742
2_27215328	2	27215328	0.109355124535078
2_27217917	2	27217917	0.334617154059574
2_27224375	2	27224375	0.280230831145824
2_27232156	2	27232156	0.0903803436799064
2_27236766	2	27236766	0.408904730479509
2_27237801	2	27237801	0.478184194391469
2_27238100	2	27238100	0.336071850468066
2_27238436	2	27238436	-0.0845038323522073
2_27239208	2	27239208	0.609784115044567
2_27240600	2	27240600	0.111973107181215
2_27240612	2	27240612	0.193087391844033
2_27242740	2	27242740	0.331406704799505
2_27255225	2	27255225	0.276462361329911
2_27255409	2	27255409	0.600726117254289
2_27258784	2	27258784	0.145943278302573
2_27258793	2	27258793	0.0815994581376968
2_27276807	2	27276807	0.227685259334887
2_27282812	2	27282812	0.331577711146044
2_27282890	2	27282890	0.320787122017123
2_27309878	2	27309878	0.507692145925536
2_27309878.1	2	27309878	0.507692145925536
2_27309878.2	2	27309878	0.507692145925536
2_27309878.3	2	27309878	0.507692145925536
2_27316162	2	27316162	0.233933786813427
2_27328100	2	27328100	0.567171725606553
2_27335385	2	27335385	0.123663517704241
2_27342131	2	27342131	0.569604829409715
2_27356305	2	27356305	0.176339948108106
2_27367799	2	27367799	0.28007361488229
2_27371275	2	27371275	0.0493161762441593
2_27377683	2	27377683	0.0351638851474121
2_27378485	2	27378485	0.170592754056946
2_27378518	2	27378518	0.129241366356985
2_27437267	2	27437267	0.249369867441063
2_27440459	2	27440459	0.381159739996604
2_27441176	2	27441176	0.118125334162811
2_27443142	2	27443142	0.415107071919942
2_27443158	2	27443158	0.279280125977391
2_27444495	2	27444495	0.146694486359582
2_27446270	2	27446270	-0.0021688995549011
2_27449331	2	27449331	0.247576585618013
2_27453420	2	27453420	0.0846284221747235
2_27457879	2	27457879	0.115698596768271
2_27459800	2	27459800	0.307159158552828
2_27472341	2	27472341	0.584693134081737
2_27497372	2	27497372	0.205717733586726
2_27498276	2	27498276	0.36993248457335
2_27498323	2	27498323	0.368335699639021
2_27501796	2	27501796	0.0639695641159053
2_27506530	2	27506530	0.0916531228016198
2_27508073	2	27508073	-0.106027545038075
2_27522506	2	27522506	0.208520353857256
2_27537451	2	27537451	0.0620912992484829
2_27565415	2	27565415	0.168166016662406
2_27567006	2	27567006	0.300669822136237
2_27567150	2	27567150	0.451061753226761
2_27568688	2	27568688	-0.0338777592822393
2_27569177	2	27569177	0.168615104616504
2_27570249	2	27570249	0.551084741438917
2_27570477	2	27570477	0.487288090857948
2_27571054	2	27571054	0.164667920099841
2_27571283	2	27571283	0.368448688247051
2_27571366	2	27571366	0.309009954240769
2_27573659	2	27573659	0.402854811095923
2_27574496	2	27574496	0.00459638853239648
2_27574528	2	27574528	-0.0404804941064864
2_27574657	2	27574657	0.266599975733749
2_27574703	2	27574703	0.315571398369028
2_27574867	2	27574867	0.367862917383147
2_27575433	2	27575433	0.486769927957203
2_27575734	2	27575734	0.518663263746539
2_27575837	2	27575837	0.355319735061345
2_27575839	2	27575839	0.29576824876596
2_27578165	2	27578165	0.173354854883203
2_27578536	2	27578536	0.344863610773614
2_27578551	2	27578551	0.314926041596518
2_27578626	2	27578626	0.229156646551555
2_27578892	2	27578892	0.381159739996604
2_27579884	2	27579884	0.17817271783275
2_27580412	2	27580412	0.54051549972873
2_27580943	2	27580943	0.364186661392891
2_27581498	2	27581498	0.0252843131859045
2_27581560	2	27581560	0.16159336273892
2_27581786	2	27581786	0.229156646551555
2_27581843	2	27581843	0.0592316451092424
2_27581867	2	27581867	0.0421764809295121
2_27581871	2	27581871	0.121773111177955
2_27581920	2	27581920	0.120507985473805
2_27598106	2	27598106	0.286522865858529
2_27615191	2	27615191	0.21240528226223
2_27629051	2	27629051	0.252262006814347
2_27629113	2	27629113	-0.0021688995549011
2_27663953	2	27663953	0.29576824876596
2_27675687	2	27675687	0.276462361329911
2_27685108	2	27685108	0.35516453146366
2_27685230	2	27685230	0.450201384426256
2_27738477	2	27738477	0.441701281931655
2_27757441	2	27757441	-0.0642514083257581
2_27827601	2	27827601	-0.0720128881690104
2_27832759	2	27832759	0.010516360076214
2_27890328	2	27890328	0.11107057662886
2_28410540	2	28410540	0.212654015639626
2_28411923	2	28411923	0.0592316451092424
2_28525298	2	28525298	0.216100493726108
2_28529756	2	28529756	0.28162406644569
2_28539114	2	28539114	0.213036981188278
2_28539119	2	28539119	0.246510213301823
2_28579677	2	28579677	0.164951190283529
2_28582447	2	28582447	0.109080194559804
2_28590027	2	28590027	0.079131202546947
2_28590033	2	28590033	0.144719544174524
2_28591141	2	28591141	0.264750247881294
2_28598747	2	28598747	0.0293160672049549
2_28601926	2	28601926	0.0969513110584006
2_28614034	2	28614034	0.451549067888002
2_28620281	2	28620281	-0.119269250512884
2_28625059	2	28625059	0.12962097300064
2_28631313	2	28631313	0.370104551487609
2_28632105	2	28632105	-0.310717964641064
2_28632973	2	28632973	0.172064141273614
2_28633287	2	28633287	-0.197702561188134
2_28633329	2	28633329	0.114220879706895
2_28633354	2	28633354	0.134365975170022
2_28633443	2	28633443	0.100139588689448
2_28642894	2	28642894	-0.261683676805052
2_28643018	2	28643018	0.0592316451092424
2_28778825	2	28778825	0.293696898746265
2_28819052	2	28819052	0.289237250555565
2_28829223	2	28829223	0.108539285333613
2_28840274	2	28840274	-0.0111576827821558
2_28861126	2	28861126	0.406694832103742
2_28869707	2	28869707	0.0325496024567369
2_28869813	2	28869813	0.180019867888753
2_28869869	2	28869869	0.00379265868381592
2_28870067	2	28870067	0.31341513336077
2_28870277	2	28870277	-0.104267087173637
2_28902023	2	28902023	0.105098653866571
2_28906552	2	28906552	0.300669822136237
2_28912602	2	28912602	0.459871716010645
2_28929590	2	28929590	-0.0212777225026058
2_28946650	2	28946650	0.381159739996604
2_28946739	2	28946739	0.405821794230874
2_28998165	2	28998165	-0.317184560142294
2_29002592	2	29002592	0.026317022636507
2_29003632	2	29003632	0.298697579804632
2_29003646	2	29003646	0.430912775193704
2_29014517	2	29014517	-0.0586608602121274
2_29017194	2	29017194	0.0627982601294346
2_29017820	2	29017820	-0.000403054731151263
2_29017868	2	29017868	-0.0517996672795018
2_29022220	2	29022220	0.0692157336818644
2_29024244	2	29024244	0.263323249702746
2_29026880	2	29026880	0.0385580768444924
2_29033508	2	29033508	-0.0408641895983462
2_29061806	2	29061806	0.0559189110684065
2_29061806.1	2	29061806	0.0559189110684065
2_29061806.2	2	29061806	0.0559189110684065
2_29061806.3	2	29061806	0.0559189110684065
2_29062311	2	29062311	0.186656715833626
2_29062311.1	2	29062311	0.186656715833626
2_29062311.2	2	29062311	0.186656715833626
2_29062311.3	2	29062311	0.186656715833626
2_29062311.4	2	29062311	0.186656715833626
2_29062311.5	2	29062311	0.186656715833626
2_29062939	2	29062939	0.0543494237294958
2_29062939.1	2	29062939	0.0543494237294958
2_29062939.2	2	29062939	0.0543494237294958
2_29064361	2	29064361	0.177145847975011
2_29064361.1	2	29064361	0.177145847975011
2_29070735	2	29070735	0.246858648285013
2_29071203	2	29071203	-0.0713524647009023
2_29071844	2	29071844	0.45330952575244
2_29072150	2	29072150	0.490094111549768
2_29072418	2	29072418	0.229156646551555
2_29072427	2	29072427	0.215149788557675
2_29072523	2	29072523	0.544658472279484
2_29072578	2	29072578	0.204281977912525
2_29072680	2	29072680	0.381159739996604
2_29072810	2	29072810	0.703087834883967
2_29074160	2	29074160	0.205309904597187
2_29133701	2	29133701	0.272906849344581
2_29133803	2	29133803	0.620986754669073
2_29135642	2	29135642	0.180019867888753
2_29143726	2	29143726	0.276462361329911
2_29157395	2	29157395	0.348369804878935
2_29160390	2	29160390	0.0755334574383426
2_29174440	2	29174440	-0.0793207300434064
2_29181575	2	29181575	0.502721719877518
2_29181589	2	29181589	0.327720481035144
2_29181704	2	29181704	0.310770412105207
