	Chromosome	Position	127B_CM-_vs_127B_PBMC.tumour
2_88885946	2	88885946	-0.0640799173720522
2_88885957	2	88885957	-0.064324628599997
2_88885969	2	88885969	0.187983370640739
2_88886021	2	88886021	0.29979737397009
2_88886030	2	88886030	0.256570455898151
2_88978743	2	88978743	0.320433666664388
2_88978970	2	88978970	0.054879268852079
2_88992682	2	88992682	-0.0402856170323786
2_89142700	2	89142700	-0.00567733215239336
2_89142712	2	89142712	-0.0615678058294333
2_89142730	2	89142730	-0.0998189403419975
2_89142773	2	89142773	-0.0497399466638676
2_89142810	2	89142810	0.0486843332291898
2_89142858	2	89142858	0.141760353880093
2_89142869	2	89142869	0.233071260169277
2_90022152	2	90022152	-0.0490558266601109
2_90038949	2	90038949	-0.083133381490914
2_90070208	2	90070208	0.0307436288295415
2_90173402	2	90173402	-0.338085441026849
2_90190408	2	90190408	0.207882928078443
2_90190413	2	90190413	0.26099816793896
2_90210079	2	90210079	0.131399842274371
2_90210091	2	90210091	0.168505996141435
2_90221099	2	90221099	0.246877059694307
2_90221218	2	90221218	0.0244846383578593
2_90221219	2	90221219	0.142305796246094
2_95049584	2	95049584	0.0588047115417355
2_95087394	2	95087394	0.20734869550767
2_95087563	2	95087563	-0.574622044683567
2_95110016	2	95110016	-0.225467877746154
2_95121738	2	95121738	-0.367007050329358
2_95121752	2	95121752	-0.297443456529503
2_95121756	2	95121756	-0.306866710416129
2_95158906	2	95158906	0.133535586618362
2_95181427	2	95181427	-0.210706134550621
2_95214435	2	95214435	0.0860113975394609
2_95274801	2	95274801	-0.258497176288986
2_95276605	2	95276605	0.141266871733708
2_95276974	2	95276974	0.645794893609874
2_95277548	2	95277548	0.362012770415788
2_95281351	2	95281351	-0.231776538880508
2_95374897	2	95374897	0.0368418448778418
2_95410875	2	95410875	-0.289175840545903
2_95938843	2	95938843	-0.269061655159681
2_95991612	2	95991612	0.0989783645819937
2_96013874	2	96013874	-0.0244249621230871
2_96019227	2	96019227	0.049494062745248
2_96023428	2	96023428	0.328845906480588
2_96023430	2	96023430	0.29998839615387
2_96114968	2	96114968	-0.257529086978452
2_96115207	2	96115207	-0.275748385430184
2_96115583	2	96115583	0.0679069186489877
2_96123871	2	96123871	0.468570670147201
2_96124048	2	96124048	-0.159939932779568
2_96129975	2	96129975	-0.417157012018048
2_96132701	2	96132701	0.122888342418854
2_96137758	2	96137758	-0.577551375722238
2_96195421	2	96195421	-0.218786512654505
2_96253306	2	96253306	0.206130717350998
2_96254974	2	96254974	0.333033703444022
2_96254974.1	2	96254974	0.333033703444022
2_96254974.2	2	96254974	0.333033703444022
2_96254974.3	2	96254974	0.333033703444022
2_96265329	2	96265329	0.135166672197291
2_96269306	2	96269306	0.206719933222324
2_96277704	2	96277704	0.0486843332291898
2_96278815	2	96278815	0.034178034561703
2_96289939	2	96289939	0.437597260712211
2_96299335	2	96299335	-0.15911529998153
2_96305551	2	96305551	-0.0927530369265142
2_96305551.1	2	96305551	-0.0927530369265142
2_96326824	2	96326824	0.253571712268315
2_96326985	2	96326985	0.187983370640739
2_96327051	2	96327051	0.365521556192926
2_96327409	2	96327409	-0.0402856170323786
2_96327874	2	96327874	0.157122406935978
2_96327953	2	96327953	0.20392491450976
2_96328007	2	96328007	0.158439095026723
2_96328019	2	96328019	0.17287647825053
2_96342072	2	96342072	-0.233480397797538
2_96369001	2	96369001	0.0974161608117104
2_96500526	2	96500526	0.127441828705688
2_96550104	2	96550104	-0.639835653976581
2_96551216	2	96551216	-0.0338283724665424
2_96600124	2	96600124	0.0784234454686631
2_96604271	2	96604271	0.53337043835209
2_96608984	2	96608984	0.229803546335366
2_96612251	2	96612251	-0.0750510351930552
2_96661760	2	96661760	-0.123960635674002
2_96661760.1	2	96661760	-0.123960635674002
2_96662257	2	96662257	0.112808980183964
2_96672552	2	96672552	0.0480971955798097
2_96686103	2	96686103	0.446486085386467
2_96687935	2	96687935	0.103919105852264
2_96689738	2	96689738	-0.31605913469685
2_96700351	2	96700351	0.260551996591384
2_96702609	2	96702609	0.106787287792758
2_96773264	2	96773264	-0.0216117762315948
2_96797070	2	96797070	0.30766874381306
2_96799076	2	96799076	0.292157938995173
2_96827822	2	96827822	0.410375791977186
2_96827828	2	96827828	0.339986464085789
2_96828140	2	96828140	0.255097566499276
2_96839560	2	96839560	-0.0569036884827957
2_96839614	2	96839614	0.0345734559814429
2_96842402	2	96842402	-0.380859464717141
2_96842428	2	96842428	-0.3411258953469
2_96861181	2	96861181	0.0703794043285083
2_96864122	2	96864122	0.144261993211421
2_96865912	2	96865912	-0.0977711116931387
2_96877964	2	96877964	0.319808582148158
2_96940373	2	96940373	0.410375791977186
2_96941334	2	96941334	-0.0277453204146985
2_96947879	2	96947879	0.171863705277462
2_96960390	2	96960390	-0.0370831849940348
2_96967530	2	96967530	0.321839117375529
2_96972012	2	96972012	-0.220481474714619
2_96972058	2	96972058	-0.0385251591679413
2_96972301	2	96972301	0.212230916887416
2_97085720	2	97085720	-0.622538830495549
2_97091683	2	97091683	0.289105295083605
2_97113814	2	97113814	0.085413637000191
2_97113819	2	97113819	0.0769520582519948
2_97113864	2	97113864	-0.223149674182189
2_97118398	2	97118398	-0.0750510351930552
2_97127091	2	97127091	0.390612537155757
2_97151924	2	97151924	-0.0252979999959554
2_97200360	2	97200360	0.309866475709453
2_97202219	2	97202219	0.207679171981658
2_97211741	2	97211741	-0.100142016155886
2_97215550	2	97215550	-0.047914905255541
2_97215558	2	97215558	-0.0750510351930552
2_97547720	2	97547720	-0.157513195385028
2_97547725	2	97547725	-0.15566949540134
2_97549457	2	97549457	0.175492426457542
2_97549630	2	97549630	-0.117486301513452
2_97658532	2	97658532	-0.0750510351930552
2_97660586	2	97660586	-0.556920042950108
2_97690264	2	97690264	-0.147563534977423
2_97702758	2	97702758	0.100628640975064
2_97714643	2	97714643	0.382155918329728
2_97725136	2	97725136	-0.121845246671996
2_97725136.1	2	97725136	-0.121845246671996
2_97725153	2	97725153	-0.163406909613902
2_97734720	2	97734720	0.199123928245939
2_97734720.1	2	97734720	0.199123928245939
2_97737834	2	97737834	-0.233313119109788
2_97738048	2	97738048	-0.0750510351930552
2_97739372	2	97739372	-0.00870854036435921
2_97739372.1	2	97739372	-0.00870854036435921
2_97739372.2	2	97739372	-0.00870854036435921
2_97741354	2	97741354	-0.175979944043836
2_97792583	2	97792583	-0.164688247677732
2_97792765	2	97792765	0.226977502256602
2_97797415	2	97797415	-0.0863663484208895
2_97811170	2	97811170	-0.240788239671934
2_97812427	2	97812427	0.114219315968684
2_98119762	2	98119762	-0.272990412804964
2_98121391	2	98121391	0.0751916003875575
2_98162976	2	98162976	0.282500969425029
2_98192969	2	98192969	0.225181988594988
2_98228211	2	98228211	0.509911465528101
2_98236710	2	98236710	0.108660917979333
2_98370034	2	98370034	-0.0750510351930552
2_98377796	2	98377796	-0.348616108519019
2_98377796.1	2	98377796	-0.348616108519019
2_98378178	2	98378178	-0.224428659231282
2_98395852	2	98395852	0.732303886864549
2_98396739	2	98396739	0.0504798468908035
2_98396797	2	98396797	0.246877059694307
2_98533483	2	98533483	-0.0418841712578559
2_98554449	2	98554449	-0.130904269926573
2_98563577	2	98563577	0.133895855078441
2_98564645	2	98564645	-0.0292473455799304
2_98577033	2	98577033	0.117594042749341
2_98609710	2	98609710	-0.146604296218089
2_98636521	2	98636521	-0.0206032511706788
2_98639817	2	98639817	0.127765847806632
2_98655513	2	98655513	-0.0629782028924803
2_98688331	2	98688331	-0.114221632473733
2_98796191	2	98796191	-0.350158273327424
2_98821882	2	98821882	0.0338833363601086
2_98822024	2	98822024	0.192053034949785
2_98832924	2	98832924	-0.0272225101024401
2_99018296	2	99018296	0.000897818040243174
2_99071838	2	99071838	-0.64407199204519
2_99078791	2	99078791	-0.037898036775589
2_99161958	2	99161958	0.200583407420372
2_99162522	2	99162522	-0.0190170002787272
2_99162668	2	99162668	0.491532936213246
2_99167681	2	99167681	-0.193371002381817
2_99167801	2	99167801	0.0799236247832857
2_99167829	2	99167829	-0.0225836152989197
2_99188179	2	99188179	-0.291862424266203
2_99194851	2	99194851	-0.0594541801420367
2_99195607	2	99195607	0.133535586618362
2_99244110	2	99244110	0.167309802375989
2_99254221	2	99254221	0.0635542030364517
2_99291387	2	99291387	-0.236514457887171
2_99333198	2	99333198	-0.180845699215652
2_99361585	2	99361585	-0.064481793482868
2_99376359	2	99376359	0.36307007719883
2_99379053	2	99379053	0.231926718228336
2_99379054	2	99379054	0.135166672197291
2_99379341	2	99379341	0.0832110487236772
2_99394347	2	99394347	-0.205553059427183
2_99394350	2	99394350	-0.199857490929336
2_99402793	2	99402793	0.357908372083051
2_99402968	2	99402968	-0.155971030576623
2_99403033	2	99403033	-0.0418841712578559
2_99405959	2	99405959	-0.284504400822005
2_99424259	2	99424259	0.142305796246094
2_99439044	2	99439044	0.175757068307479
2_99449365	2	99449365	-0.0184675068266877
2_99578335	2	99578335	-0.0313296577637374
2_99578384	2	99578384	-0.0913528475221557
2_99593599	2	99593599	1.05423198175191
2_99593972	2	99593972	0.00836497299458232
2_99707141	2	99707141	0.022047652912026
2_99727091	2	99727091	-0.022962524044601
2_100006668	2	100006668	0.311972087916192
2_100007266	2	100007266	0.525678781386417
2_100011517	2	100011517	-0.270775506067423
2_100105562	2	100105562	-0.0750510351930552
2_100105672	2	100105672	0.00741112499891787
2_100294233	2	100294233	0.220404848333116
2_100299310	2	100299310	-0.140639376820632
2_100299844	2	100299844	-0.293474554326558
2_100299853	2	100299853	-0.313837894780172
2_100300647	2	100300647	-0.128490294154516
2_100322019	2	100322019	-0.933032030320627
2_100322024	2	100322024	-1.02924734557993
2_100393272	2	100393272	0.353042616911235
2_100393386	2	100393386	0.181724380169056
2_100393521	2	100393521	0.379514828272426
2_100393620	2	100393620	-0.255623280834876
2_100402569	2	100402569	0.0218105040595337
2_100402655	2	100402655	-0.0212797787520745
2_100415099	2	100415099	0.0280424577710484
2_100480498	2	100480498	0.162640522526275
2_100821099	2	100821099	0.223711075115264
2_100821139	2	100821139	0.339986464085789
2_100977729	2	100977729	-0.0255823589287554
2_100982625	2	100982625	-0.244976036635368
2_100993350	2	100993350	-0.0750510351930552
2_100993365	2	100993365	0.161988162107794
2_100993476	2	100993476	0.0374236940653575
2_101002749	2	101002749	-0.0944163600599864
2_101008009	2	101008009	0.231926718228336
2_101008064	2	101008064	0.397436736269688
2_101022366	2	101022366	0.33482475897001
2_101022426	2	101022426	0.144515342064629
2_101022507	2	101022507	-0.140639376820632
2_101028393	2	101028393	-0.508010442469162
2_101037707	2	101037707	0.267836678329953
2_101040286	2	101040286	-0.104494813085537
2_101054214	2	101054214	-0.23070190565325
2_101109846	2	101109846	0.22108105881697
2_101109965	2	101109965	0.17926615353963
2_101188264	2	101188264	0.00390030620176665
2_101253126	2	101253126	-0.0118572087058613
2_101253306	2	101253306	0.21445558200193
2_101281950	2	101281950	0.0378430212128781
2_101308552	2	101308552	0.238448437623726
2_101308564	2	101308564	0.24991111978394
2_101387196	2	101387196	0.143129134856478
2_101387500	2	101387500	-0.0909925790620767
2_101387549	2	101387549	-0.34039560171405
2_101402446	2	101402446	0.111362089037826
2_101410670	2	101410670	0.179132453058473
2_101414862	2	101414862	0.303460588060675
2_101450603	2	101450603	0.0829013245831812
2_101450621	2	101450621	-0.0329255595203786
2_101452410	2	101452410	-0.148114497382779
2_101452426	2	101452426	-0.213434519348977
2_101474646	2	101474646	0.1562745109134
2_101825345	2	101825345	0.424875361672302
2_101863855	2	101863855	0.0106788388328288
2_102009725	2	102009725	-0.0750510351930552
2_102021169	2	102021169	-0.447019812580013
2_102024654	2	102024654	-0.195345268910767
2_102165006	2	102165006	0.194556024564225
2_102165169	2	102165169	0.0681436006347354
2_102165189	2	102165189	-0.0438001012086153
2_102171877	2	102171877	-0.0456072573005734
2_102174626	2	102174626	0.538594220232186
2_102175500	2	102175500	-0.227054128638105
2_102176578	2	102176578	-0.0316584396796745
2_102187231	2	102187231	-0.0219396987334927
2_102187243	2	102187243	-0.139181372612771
2_102187289	2	102187289	-0.209700561887837
2_102226007	2	102226007	0.0669679696793726
2_102235323	2	102235323	-0.203375132168595
2_102235377	2	102235377	-0.126889966712673
2_102238926	2	102238926	-0.0225836152989197
2_102339008	2	102339008	-0.0631769349047636
2_102341256	2	102341256	-0.0490558266601109
2_102343318	2	102343318	-0.0495159430859178
2_102351547	2	102351547	-0.307224477322089
2_102351615	2	102351615	-0.149051616636832
2_102351751	2	102351751	-0.490088534471899
2_102351752	2	102351752	-0.47360041168333
2_102351806	2	102351806	-0.182966374359943
2_102351825	2	102351825	-0.208729470425025
2_102351896	2	102351896	0.094873966249257
2_102351902	2	102351902	0.187983370640739
2_102358876	2	102358876	-0.132384210259007
2_102372066	2	102372066	-0.0640799173720522
2_102384942	2	102384942	-0.155540953053423
2_102424242	2	102424242	-0.0613760982959787
2_102444076	2	102444076	0.139799837130773
2_102445316	2	102445316	0.00901322959541932
2_102473778	2	102473778	-0.112525740611718
2_102473809	2	102473809	0.0595984915017266
2_102473946	2	102473946	-0.127518455087191
2_102478849	2	102478849	0.229803546335366
2_102478945	2	102478945	0.048937682082398
2_102479002	2	102479002	-0.0429898259607567
2_102479035	2	102479035	0.274283217034959
2_102508932	2	102508932	-0.128490294154516
2_102514135	2	102514135	-0.197041559571666
2_102519891	2	102519891	0.0432689319957061
2_102519909	2	102519909	-0.0161573461394866
2_102519949	2	102519949	0.0755086413823262
2_102532409	2	102532409	0.111827099530454
2_102532641	2	102532641	0.117594042749341
2_102532688	2	102532688	-0.0446773861495366
2_102657898	2	102657898	0.21445558200193
2_102665273	2	102665273	0.0452431985246565
2_102718569	2	102718569	-0.33220887469018
2_102718719	2	102718719	-0.00687953255147593
2_102718821	2	102718821	0.430839894536902
2_102719022	2	102719022	-0.235515707386301
2_102726887	2	102726887	0.390612537155757
2_102762596	2	102762596	0.0227962882050893
2_105049350	2	105049350	0.372407941778166
2_105089049	2	105089049	-0.205898514652677
2_105241898	2	105241898	0.467098381989128
2_105242056	2	105242056	0.376644934664637
2_105242362	2	105242362	-0.419005436410417
2_105242428	2	105242428	-0.272497099399272
2_105242575	2	105242575	0.220404848333116
2_105269416	2	105269416	0.216411778967256
2_105269476	2	105269476	0.167309802375989
2_105269477	2	105269477	0.152359460910017
2_105269504	2	105269504	0.149822375647148
2_105269692	2	105269692	0.732303886864549
2_105272892	2	105272892	0.158148141099976
2_105298671	2	105298671	-0.323871581807148
2_105307966	2	105307966	0.094873966249257
2_105308053	2	105308053	-0.0750510351930552
2_105308242	2	105308242	-0.775490753334147
2_105343058	2	105343058	0.526785284092497
2_105345337	2	105345337	-0.244976036635368
2_105363443	2	105363443	-0.186082347581799
2_105373569	2	105373569	0.0841475596561988
2_105373698	2	105373698	-0.107840970310725
2_105386432	2	105386432	0.408031851508887
2_105398977	2	105398977	-0.0878750755506389
2_105881473	2	105881473	0.196753580268471
2_105881877	2	105881877	0.285351207508943
2_106065770	2	106065770	-0.267696113135451
2_106073912	2	106073912	-0.270307326591989
2_106094104	2	106094104	-0.171624294888108
2_106104799	2	106104799	0.443416053741194
2_106369802	2	106369802	0.0404261822268805
2_106424529	2	106424529	0.32704740837829
2_106424631	2	106424631	-0.0630783935269794
2_106433258	2	106433258	-0.297443456529503
2_106491055	2	106491055	0.0884476970898244
2_106806732	2	106806732	0.134402330435894
2_106806939	2	106806939	0.0374236940653575
2_106834069	2	106834069	-0.330705910661251
2_106834133	2	106834133	-0.200581917276914
2_106843249	2	106843249	-0.401551859870242
2_106843408	2	106843408	-0.21255455894299
2_106843463	2	106843463	-0.153053547194329
2_106843518	2	106843518	0.168874547693034
2_106843889	2	106843889	-0.361672261344465
2_106843892	2	106843892	-0.452286501759515
2_108002012	2	108002012	-0.189222055112366
2_108006133	2	108006133	-0.299368333453995
2_108010363	2	108010363	-0.108217899128255
2_108247088	2	108247088	0.242689262730874
2_108247194	2	108247194	0.0666101140305358
2_108247272	2	108247272	-0.0248652780248384
2_108247311	2	108247311	-0.0375763297743923
2_108255615	2	108255615	-0.0987023032577006
2_108258742	2	108258742	-0.197041559571666
2_108258788	2	108258788	0.0612704360197253
2_108258814	2	108258814	0.169185775186612
2_108260606	2	108260606	0.18128871806673
2_108294295	2	108294295	-0.605565751891835
2_108294337	2	108294337	-0.453562658446785
2_108304580	2	108304580	-0.143763785277069
2_108305433	2	108305433	-0.158708964239965
2_108305580	2	108305580	-0.0750510351930552
2_108378352	2	108378352	-0.00633828510904101
2_108381834	2	108381834	-0.321406699880219
2_108449636	2	108449636	-0.153906455904295
2_108452435	2	108452435	0.121985811866498
2_108471107	2	108471107	0.35463324005019
2_108471189	2	108471189	0.350254799539616
2_108471819	2	108471819	0.094873966249257
2_108482398	2	108482398	-0.112525740611718
2_108483075	2	108483075	-0.140342495444774
2_108484223	2	108484223	0.0568606403125258
2_108489925	2	108489925	0.0514813707358763
2_108507625	2	108507625	0.139961855777795
2_108659722	2	108659722	-0.14476000700446
2_108730858	2	108730858	0.187983370640739
2_108748943	2	108748943	0.219569713698572
2_108749114	2	108749114	-0.0630783935269794
2_108751415	2	108751415	-0.306376581299511
2_108755198	2	108755198	0.137493600187046
2_108755198.1	2	108755198	0.137493600187046
2_108758505	2	108758505	0.299344479588443
2_108763572	2	108763572	0.175910538340164
2_108764870	2	108764870	-0.206840907748597
2_108765069	2	108765069	0.198709777233797
2_108765265	2	108765265	-0.12713954634151
2_108765846	2	108765846	0.0733408046996159
2_108773007	2	108773007	0.0900082110774411
2_108775846	2	108775846	-0.0839291865395081
2_108786849	2	108786849	-0.0177178601271036
2_108786855	2	108786855	-0.0370831849940348
2_108791703	2	108791703	-0.0974188482215097
2_108791752	2	108791752	-0.11978934995834
2_108791765	2	108791765	-0.0631769349047636
2_108812690	2	108812690	-0.0552877803716253
2_108897075	2	108897075	-0.0573490334595963
2_108897116	2	108897116	-0.195345268910767
2_108907863	2	108907863	0.400286974353603
2_108907974	2	108907974	-0.233313119109788
2_108908001	2	108908001	-0.169687909331131
2_108910594	2	108910594	0.106555771296892
2_108910917	2	108910917	0.579174127965215
2_108929235	2	108929235	0.0595984915017266
2_108929311	2	108929311	-0.0319823133011693
2_108929347	2	108929347	-0.00946269356547829
2_108929347.1	2	108929347	-0.00946269356547829
2_108930237	2	108930237	0.241422629602199
2_108930237.1	2	108930237	0.241422629602199
2_109344319	2	109344319	0.344033297148491
2_109344494	2	109344494	0.637146653824209
2_109344805	2	109344805	-0.00466170730165732
2_109344889	2	109344889	0.0504798468908035
2_109437114	2	109437114	0.681677813794581
2_109449440	2	109449440	-0.0750510351930552
2_109449458	2	109449458	0.0106788388328288
2_109449471	2	109449471	-0.145440363084453
2_109490862	2	109490862	-0.233313119109788
2_109545459	2	109545459	0.4469016680023
2_109574615	2	109574615	0.17733612644123
2_109574646	2	109574646	-0.0750510351930552
2_109615620	2	109615620	0.324219148227472
2_110097564	2	110097564	0.183683233207113
2_110156470	2	110156470	0.16595706431074
2_110163104	2	110163104	-0.0483336968172759
2_110163104.1	2	110163104	-0.0483336968172759
2_110163104.2	2	110163104	-0.0483336968172759
2_110164629	2	110164629	0.100798800206362
2_110201431	2	110201431	-0.09415985814076
2_110202454	2	110202454	-0.272990412804964
2_110204955	2	110204955	0.134402330435894
2_110653493	2	110653493	-0.0649973705291322
2_110655756	2	110655756	-0.0269567469920104
2_110667649	2	110667649	0.0442478931792893
2_110801654	2	110801654	0.217730714034791
2_110805355	2	110805355	-0.0149300427554843
2_110839919	2	110839919	0.187983370640739
2_110841381	2	110841381	-0.0267958665858341
2_110908790	2	110908790	0.094873966249257
2_110928125	2	110928125	0.145339033232245
2_110928212	2	110928212	0.233071260169277
2_110928241	2	110928241	0.212751275789681
2_110933570	2	110933570	0.0280424577710484
2_110987161	2	110987161	0.296204772057875
2_111117802	2	111117802	0.41680206113662
2_111121804	2	111121804	-0.169687909331131
2_111150114	2	111150114	-0.369794300754187
2_111150211	2	111150211	-0.1604425264237
2_111825136	2	111825136	-0.00793683933451816
2_111831352	2	111831352	-0.244976036635368
2_111834618	2	111834618	-0.119445154551509
2_111929165	2	111929165	0.142853995151079
2_111929165.1	2	111929165	0.142853995151079
2_111929411	2	111929411	0.133535586618362
2_111982984	2	111982984	-0.110240463655355
2_111982984.1	2	111982984	-0.110240463655355
2_111994351	2	111994351	-0.0195559226013515
2_111997251	2	111997251	-0.0750510351930552
2_111997365	2	111997365	-0.232151996277784
2_111997366	2	111997366	-0.288295074315318
2_111997424	2	111997424	-0.0372490024806708
2_112008396	2	112008396	-0.0456072573005734
2_112010015	2	112010015	-0.154122606184254
2_112013244	2	112013244	0.0545842452235402
2_112028673	2	112028673	0.358602142253135
2_112028715	2	112028715	0.330587766083539
2_112028738	2	112028738	0.276421335308322
2_112165026	2	112165026	-0.170628695175286
2_112165120	2	112165120	0.163108702001709
2_112181971	2	112181971	-0.0230563975547939
2_112182875	2	112182875	0.0106788388328288
2_112187330	2	112187330	-0.0602540332649748
2_112187464	2	112187464	-0.348616108519019
2_112187611	2	112187611	-0.203375132168595
2_112221617	2	112221617	0.0848203015853341
2_112309917	2	112309917	0.259368003877504
2_112309943	2	112309943	0.398201078031084
2_112331276	2	112331276	-0.110674944923777
2_112331690	2	112331690	-0.0428706294439056
2_112332222	2	112332222	0.0538466979892024
2_112332470	2	112332470	-0.14780737762837
2_112494341	2	112494341	0.015714428730127
2_112542449	2	112542449	-0.0931983819033147
2_112542501	2	112542501	-0.0917297763396856
2_112550939	2	112550939	0.248951387932166
2_112551896	2	112551896	-0.171727054604729
2_112564367	2	112564367	-0.0750510351930552
2_112568102	2	112568102	-0.0389817804855335
2_112575072	2	112575072	-0.286038693257254
2_112586470	2	112586470	-0.0385251591679413
2_112647131	2	112647131	0.392453883979924
2_112722038	2	112722038	0.276934293550487
2_112723722	2	112723722	-0.0380568277108536
2_112724888	2	112724888	-0.0750510351930552
2_112725202	2	112725202	-0.0422611000753857
2_112726240	2	112726240	0.094873966249257
2_112726286	2	112726286	0.0374236940653575
2_112738943	2	112738943	-0.048578823831864
2_112740587	2	112740587	0.0244846383578593
2_112740989	2	112740989	0.232130474325121
2_112752314	2	112752314	-0.162513876443395
2_112756088	2	112756088	-0.183757294635555
2_112756603	2	112756603	0.012411806057284
2_112756834	2	112756834	0.071338451788468
2_112757149	2	112757149	0.143372483940447
2_112757186	2	112757186	0.102487150359132
2_112779574	2	112779574	0.244490466857429
2_112779646	2	112779646	0.241208309607615
2_112836810	2	112836810	0.0734714895170331
2_112837290	2	112837290	0.397701961942076
2_112838252	2	112838252	0.147341386143393
2_112840530	2	112840530	-0.162513876443395
2_112840678	2	112840678	0.0374236940653575
2_112844982	2	112844982	0.637667012726474
2_112917777	2	112917777	0.150830372223273
2_112918804	2	112918804	-0.0272225101024401
2_113008010	2	113008010	0.0592500565185359
2_113022694	2	113022694	0.371350634995124
2_113026152	2	113026152	-0.258762988365443
2_113028108	2	113028108	0.398201078031084
2_113029047	2	113029047	-0.0382142670126836
2_113062144	2	113062144	-0.0750510351930552
2_113062454	2	113062454	0.713444859613233
2_113062454.1	2	113062454	0.713444859613233
2_113064672	2	113064672	0.283402935719421
2_113072770	2	113072770	0.167309802375989
2_113074368	2	113074368	0.272872268227251
2_113116890	2	113116890	-0.233748781212113
2_113127693	2	113127693	-0.187945091598989
2_113131076	2	113131076	-0.216605179407075
2_113132727	2	113132727	0.0987160325436511
2_113132796	2	113132796	0.271871439161177
2_113133001	2	113133001	0.419713656556523
2_113133001.1	2	113133001	0.419713656556523
2_113133001.2	2	113133001	0.419713656556523
2_113133472	2	113133472	0.427449305336128
2_113133472.1	2	113133472	0.427449305336128
2_113133472.2	2	113133472	0.427449305336128
2_113183262	2	113183262	-0.189007224490141
2_113183381	2	113183381	-0.125677108263023
2_113185893	2	113185893	0.586147051355186
2_113193119	2	113193119	-0.137786790541018
2_113193310	2	113193310	0.384380583444242
2_113198794	2	113198794	-0.11607830345311
2_113201276	2	113201276	0.156895692856642
2_113216165	2	113216165	-0.151672316795968
2_113216165.1	2	113216165	-0.151672316795968
2_113216165.2	2	113216165	-0.151672316795968
2_113216165.3	2	113216165	-0.151672316795968
2_113216726	2	113216726	0.294182774472664
2_113216726.1	2	113216726	0.294182774472664
2_113227064	2	113227064	0.333413810162302
2_113227140	2	113227140	-0.0623399834435012
2_113242136	2	113242136	0.610840374378882
2_113242136.1	2	113242136	0.610840374378882
2_113244444	2	113244444	0.21445558200193
2_113246816	2	113246816	0.0190711421714948
2_113278401	2	113278401	0.0431303911552589
2_113499401	2	113499401	-0.191695954045326
2_113633955	2	113633955	-0.400626907095562
2_113735790	2	113735790	0.0136065846273415
2_115064784	2	115064784	-0.148114497382779
2_115689701	2	115689701	0.106787287792758
2_115739743	2	115739743	0.0231293587458482
2_115814815	2	115814815	0.392727926157762
2_115814918	2	115814918	0.171742729633528
2_115814966	2	115814966	0.36307007719883
2_117817639	2	117817639	-0.535531505233066
2_117819702	2	117819702	0.283402935719421
2_117824613	2	117824613	-0.193695531691674
2_117824703	2	117824703	-0.149051616636832
2_117825524	2	117825524	0.151914115933217
2_117826364	2	117826364	0.0415938836592153
2_117830698	2	117830698	0.16595706431074
2_117835501	2	117835501	0.0824902417934249
2_117835604	2	117835604	-0.23070190565325
2_117836418	2	117836418	0.142754116647741
2_118103297	2	118103297	0.0514813707358763
2_118107180	2	118107180	0.22611849952751
2_118108323	2	118108323	-0.121147449782509
2_118846931	2	118846931	0.234277022914673
2_118970217	2	118970217	-0.1987864036153
2_118982162	2	118982162	-0.215228693241316
2_118982178	2	118982178	-0.151672316795968
2_118982223	2	118982223	-0.0750510351930552
2_119157673	2	119157673	0.439522137636703
2_119158099	2	119158099	-0.0925384619218964
2_119158131	2	119158131	-0.401551859870242
2_119158174	2	119158174	-0.379905616721476
2_119247691	2	119247691	0.430184273057367
2_119247993	2	119247993	0.105521210448766
2_119248037	2	119248037	-0.0252979999959554
2_119248055	2	119248055	0.0693388741421197
2_119248167	2	119248167	0.270084450855632
2_119248175	2	119248175	0.361048079613618
2_119257621	2	119257621	-0.437621114577763
2_119263059	2	119263059	0.470383101341463
2_119263179	2	119263179	-0.0161573461394866
2_119263292	2	119263292	-0.483135773830132
2_119302506	2	119302506	-0.0147505249252409
2_119321155	2	119321155	-0.193695531691674
2_119321202	2	119321202	-0.278923368558705
2_119367411	2	119367411	-0.167169237181487
2_119367482	2	119367482	0.271399378828376
2_119368293	2	119368293	0.254654410286026
2_119372265	2	119372265	0.38667969953383
2_119464135	2	119464135	-0.0915391579816242
2_119473474	2	119473474	0.192053034949785
2_119546244	2	119546244	-0.351382263640307
2_119604916	2	119604916	0.103286206065457
2_119611724	2	119611724	0.136999441921934
2_119630655	2	119630655	0.30827760435845
2_119630836	2	119630836	0.107540378085418
2_119655256	2	119655256	0.358845491337104
2_119656408	2	119656408	0.20505688399968
2_119681635	2	119681635	0.0504798468908035
2_119681654	2	119681654	-0.0750510351930552
2_119932447	2	119932447	-0.562601034256267
2_119934930	2	119934930	0.0480971955798097
2_119946590	2	119946590	-0.244976036635368
2_120077047	2	120077047	-0.160298321811566
2_120090502	2	120090502	0.103654851791467
2_120104122	2	120104122	0.185011804109448
2_120127734	2	120127734	-0.0969104691567945
2_120146238	2	120146238	-0.0649973705291322
2_120160937	2	120160937	0.233071260169277
2_120222370	2	120222370	0.763886532074429
2_120222852	2	120222852	0.126582825976595
2_120222866	2	120222866	0.268903366024306
2_120278757	2	120278757	0.25679252855939
2_120345678	2	120345678	-0.0118572087058613
2_120346386	2	120346386	0.480164122134049
2_120349274	2	120349274	0.246877059694307
2_120349439	2	120349439	0.157122406935978
2_120349499	2	120349499	0.00402053579814347
