	Chromosome	Position	71B_CM-_vs_71B_PBMC.tumour
6_54137445	6	54137445	0.484460659438803
6_54137605	6	54137605	0.453810446598618
6_54137659	6	54137659	0.480272862475369
6_54138043	6	54138043	0.280588326073153
6_54160741	6	54160741	0.114766145620713
6_54189888	6	54189888	0.357788855950374
6_54308081	6	54308081	0.0965350057772001
6_54308615	6	54308615	0.0181426552162656
6_54308623	6	54308623	0.0173346490115046
6_54321347	6	54321347	0.064835890664307
6_54321349	6	54321349	0.11581606564441
6_54389910	6	54389910	0.355443601576696
6_54870253	6	54870253	0.254593117540208
6_54870324	6	54870324	0.0813364817034595
6_54926424	6	54926424	-0.0543316598494276
6_54939834	6	54939834	0.202689691023423
6_54940276	6	54940276	0.370388892730008
6_54941476	6	54941476	0.152882394517721
6_54941581	6	54941581	0.31453565799649
6_55174618	6	55174618	0.221426253605009
6_55255177	6	55255177	0.152264229097613
6_55277559	6	55277559	0.17393732782369
6_55284581	6	55284581	0.156655998214771
6_55284618	6	55284618	0.0403606945574962
6_55331789	6	55331789	0.0609615814117628
6_55351396	6	55351396	0.186379306505808
6_55401827	6	55401827	-0.111557029791349
6_55760493	6	55760493	0.0515012521626966
6_55772879	6	55772879	0.207620454079979
6_55774182	6	55774182	0.210285695999809
6_55819713	6	55819713	0.121890580054095
6_55874504	6	55874504	0.170145748661316
6_55874862	6	55874862	0.142541089363974
6_56057786	6	56057786	0.389082611361544
6_56059169	6	56059169	0.387784640027129
6_56061003	6	56061003	0.357788855950374
6_56141934	6	56141934	0.484460659438803
6_56156947	6	56156947	0.389082611361544
6_56164427	6	56164427	0.168684791533035
6_56166904	6	56166904	0.0733276146158749
6_56168296	6	56168296	-0.00347738688748873
6_56179780	6	56179780	0.263461473402221
6_56182610	6	56182610	0.127767146390764
6_56463051	6	56463051	0.273563876940184
6_56463628	6	56463628	-0.288434791875429
6_56471122	6	56471122	0.544581651876374
6_56487174	6	56487174	0.123713315660912
6_56492943	6	56492943	-0.079743281115556
6_56501612	6	56501612	-0.00508227620367094
6_56508738	6	56508738	0.171870429130777
6_56515629	6	56515629	0.278911748265769
6_56532422	6	56532422	0.337940262331434
6_56532485	6	56532485	0.156273574079758
6_56540927	6	56540927	0.547654485925997
6_56540948	6	56540948	0.491218025614111
6_56541150	6	56541150	-0.0594745730222987
6_56552217	6	56552217	0.158232427117815
6_56552484	6	56552484	-0.0692509072979136
6_56552747	6	56552747	0.296569111467042
6_56553601	6	56553601	0.272541569331863
6_56555360	6	56555360	0.255641968942922
6_56555522	6	56555522	0.357703517152864
6_56555740	6	56555740	0.0579275213221297
6_56557418	6	56557418	0.208826216825375
6_56557464	6	56557464	0.216838984109357
6_56560422	6	56560422	0.3882453441795
6_56569914	6	56569914	0.0899288155946007
6_56578934	6	56578934	-0.204124472356511
6_56594038	6	56594038	-0.159395530335922
6_56598612	6	56598612	0.271466936104604
6_56603276	6	56603276	-0.0818861631150067
6_56605300	6	56605300	-0.0776014391722746
6_56605582	6	56605582	0.0732652264543529
6_56605673	6	56605673	0.223770194073308
6_56605753	6	56605753	0.366624169144945
6_56605892	6	56605892	0.0800704043594673
6_56606305	6	56606305	-0.15068759845057
6_56606604	6	56606604	0.0490745147681565
6_56606817	6	56606817	0.104115878326118
6_56607197	6	56607197	0.283202451191699
6_56607853	6	56607853	0.0136691786369575
6_56608121	6	56608121	0.0859112829485279
6_56608792	6	56608792	0.279770239835814
6_56608935	6	56608935	0.488948050431117
6_56609134	6	56609134	0.0834609935602414
6_56610467	6	56610467	0.0481422400727817
6_56614851	6	56614851	0.0969442229238638
6_56615348	6	56615348	-0.110994215099996
6_56615976	6	56615976	0.104317950606145
6_56616885	6	56616885	-0.0487868047381979
6_56616969	6	56616969	0.125566238197493
6_56617094	6	56617094	-0.192760349134342
6_56618003	6	56618003	0.734074549510275
6_56618003.1	6	56618003	0.734074549510275
6_56618125	6	56618125	0.328341457521521
6_56618254	6	56618254	0.183291124718238
6_56618881	6	56618881	0.31453565799649
6_56619262	6	56619262	0.0203525535920322
6_56619960	6	56619960	0.119623973082149
6_56620698	6	56620698	0.469353767048594
6_56624420	6	56624420	0.199058440576554
6_56629395	6	56629395	0.0574505184938829
6_56631291	6	56631291	0.306315151191522
6_56634464	6	56634464	0.417105391637038
6_56639576	6	56639576	0.322899130931117
6_56640265	6	56640265	0.235101190502086
6_56642691	6	56642691	0.258747879810743
6_56650989	6	56650989	0.250185246586433
6_56692497	6	56692497	0.148669911169695
6_56692546	6	56692546	-0.168673343923933
6_56692612	6	56692612	0.0859112829485279
6_56692613	6	56692613	0.166782037552798
6_56693105	6	56693105	0.103031552802779
6_56843127	6	56843127	0.0445484915209299
6_56900544	6	56900544	0.249440629774605
6_57015215	6	57015215	0.224898445511814
6_57052710	6	57052710	-0.215979058702289
6_57052722	6	57052722	-0.271870259594335
6_57052740	6	57052740	-0.143570563174239
6_57053849	6	57053849	0.340070750103628
6_57054645	6	57054645	0.0786670044035788
6_57100898	6	57100898	0.0614656383810397
6_57128821	6	57128821	0.228120906179017
6_57147814	6	57147814	0.21228559974854
6_57147875	6	57147875	0.349811132744021
6_57187332	6	57187332	0.554849987330201
6_57187692	6	57187692	0.082362215867457
6_57187692.1	6	57187692	0.082362215867457
6_57188644	6	57188644	0.147425672161232
6_57196547	6	57196547	0.228562434886637
6_57402163	6	57402163	0.69304728125022
6_57402257	6	57402257	0.5052192196056
6_57488735	6	57488735	0.577570063830284
6_57623692	6	57623692	0.264630752170177
6_61681011	6	61681011	0.06263399449732
6_61681015	6	61681015	0.146879300239955
6_61700680	6	61700680	0.104479896505275
6_61707334	6	61707334	0.211157918151182
6_61732689	6	61732689	-0.118764047675082
6_61939470	6	61939470	0.178781916196515
6_61978132	6	61978132	-0.0642057120593635
6_62177194	6	62177194	0.194954042243818
6_63280189	6	63280189	0.496738989217239
6_63280226	6	63280226	0.497399715146301
6_63281142	6	63281142	0.333394685247806
6_63294939	6	63294939	0.443503985215945
6_63295000	6	63295000	0.444932295252165
6_63319966	6	63319966	0.591925356807354
6_63580063	6	63580063	0.365407987795039
6_63580091	6	63580091	0.364933510700422
6_63684574	6	63684574	0.55400159269188
6_63685016	6	63685016	0.617462790953797
6_63685649	6	63685649	0.684160494915149
6_63711679	6	63711679	0.488786584841593
6_63712609	6	63712609	0.457707931833117
6_63720067	6	63720067	0.399927149227135
6_63720067.1	6	63720067	0.399927149227135
6_63720067.2	6	63720067	0.399927149227135
6_63720067.3	6	63720067	0.399927149227135
6_63720310	6	63720310	0.403540664055235
6_63720310.1	6	63720310	0.403540664055235
6_63721602	6	63721602	0.512475035608399
6_63788131	6	63788131	0.602112248093076
6_63788131.1	6	63788131	0.602112248093076
6_63806232	6	63806232	0.953365030696383
6_63984461	6	63984461	0.265292138976641
6_64388791	6	64388791	0.574257329789448
6_64439292	6	64439292	0.664439325545038
6_64477153	6	64477153	0.604300429444806
6_64483927	6	64483927	0.655393481418704
6_64523772	6	64523772	0.572687842450538
6_64590393	6	64590393	0.571172292632134
6_64590623	6	64590623	0.647691008307107
6_64591318	6	64591318	0.556610445194638
6_64591324	6	64591324	0.543914509649045
6_64591515	6	64591515	0.649519905709299
6_64591931	6	64591931	0.785165483238652
6_64591961	6	64591961	0.836072778576013
6_64591961.1	6	64591961	0.836072778576013
6_64902220	6	64902220	0.752873244999163
6_64902409	6	64902409	0.769437618153274
6_64902409.1	6	64902409	0.769437618153274
6_64912563	6	64912563	0.899498158717647
6_64912570	6	64912570	0.862972282692532
6_64912625	6	64912625	0.705120113550795
6_65296077	6	65296077	-0.515539340561197
6_65296077.1	6	65296077	-0.515539340561197
6_65332386	6	65332386	-0.186475064392206
6_65353488	6	65353488	-0.217858791920512
6_65353488.1	6	65353488	-0.217858791920512
6_65402516	6	65402516	-0.253976321944071
6_65402517	6	65402517	-0.212612207603891
6_65405253	6	65405253	-0.30695271874978
6_65490668	6	65490668	-0.865123778351425
6_65490679	6	65490679	-0.831315208466965
6_65491571	6	65491571	-0.670357449613301
6_65639782	6	65639782	-0.760426399684732
6_65639782.1	6	65639782	-0.760426399684732
6_65639782.2	6	65639782	-0.760426399684732
6_65707146	6	65707146	-1.18391784946999
6_65707146.1	6	65707146	-1.18391784946999
6_65707146.2	6	65707146	-1.18391784946999
6_65707146.3	6	65707146	-1.18391784946999
6_68638904	6	68638904	-0.553468796193519
6_68930617	6	68930617	-0.701674569184769
6_68956655	6	68956655	-0.657719351520605
6_68993805	6	68993805	-0.745170588127777
6_68993875	6	68993875	-0.534012000632676
6_69018432	6	69018432	-0.456263531245591
6_69094282	6	69094282	-0.375124221391359
6_69232614	6	69232614	-0.298830557728332
6_69354295	6	69354295	-0.28297989306775
6_69361105	6	69361105	-0.480206267448916
6_69361281	6	69361281	-0.381310948844123
6_69929527	6	69929527	-0.508379548988331
6_69962839	6	69962839	-0.56917730416327
6_70023655	6	70023655	-0.66192882754272
6_70034253	6	70034253	-0.0662861259444404
6_70156203	6	70156203	-0.532817331993033
6_70156717	6	70156717	-0.464776226879311
6_70184903	6	70184903	-0.644325647210023
6_70207184	6	70207184	-0.572570285597576
6_70234554	6	70234554	-0.44842514470266
6_70252130	6	70252130	-0.151727164637527
6_70263290	6	70263290	-0.723647535891398
6_70263290.1	6	70263290	-0.723647535891398
6_70263290.2	6	70263290	-0.723647535891398
6_70274733	6	70274733	-0.554219808725257
6_70280005	6	70280005	-0.200806747078039
6_70475446	6	70475446	-0.450247880309478
6_70502686	6	70502686	-0.512226606520362
6_70525257	6	70525257	-0.327010371091033
6_70526149	6	70526149	-0.216911333397664
6_70526513	6	70526513	-0.0861465483052833
6_70559767	6	70559767	-0.412445847597094
6_70579485	6	70579485	-0.635278584835293
6_70668078	6	70668078	-0.264888659183236
6_70836999	6	70836999	-0.759464923447286
6_70858014	6	70858014	-0.535887985952999
6_70859387	6	70859387	-0.227034247211285
6_70859426	6	70859426	-0.339013927982078
6_70861893	6	70861893	-0.390008458477338
6_71288328	6	71288328	-0.669867486952491
6_71288495	6	71288495	-0.674737935410451
6_71288519	6	71288519	-0.674237086580255
6_71289066	6	71289066	-0.585928668452595
6_72096958	6	72096958	-0.747620818066079
6_72097161	6	72097161	-0.701952464792079
6_72179769	6	72179769	-0.262469320945746
6_72179846	6	72179846	-0.126974052643544
6_72182554	6	72182554	-0.234357588017144
6_72213186	6	72213186	-0.285533735114874
6_72235647	6	72235647	0.172024013528738
6_72274420	6	72274420	-0.378803003769458
6_72400618	6	72400618	-0.761015375010686
6_72806862	6	72806862	-0.258566687514605
6_73040138	6	73040138	-0.456645651507629
6_73043084	6	73043084	-0.557359516255824
6_73043085	6	73043085	-0.535438897998902
6_73043087	6	73043087	-0.463071920667062
6_73043202	6	73043202	0.16743136396428
6_73192679	6	73192679	-0.648938465978395
6_73194623	6	73194623	-0.83746743544856
6_73223778	6	73223778	-0.716161139226426
6_73224321	6	73224321	-0.427312157549462
6_73225412	6	73225412	-0.177669701804813
6_73292027	6	73292027	-0.252504934727403
6_73363170	6	73363170	-0.564905417882177
6_73363214	6	73363214	-0.68546434200351
6_73363730	6	73363730	-0.719411673926847
6_73363737	6	73363737	-0.85200352860644
6_73369301	6	73369301	-0.740959454595213
6_73369318	6	73369318	-0.897684958282666
6_73369691	6	73369691	-0.363536247116147
6_73394978	6	73394978	-0.100501841282353
6_73400284	6	73400284	-0.484766991766381
6_73415560	6	73415560	-0.37217516539002
6_73416133	6	73416133	-0.489913532885703
6_73416152	6	73416152	-0.566819845504891
6_73416165	6	73416165	-0.472470618669311
6_73425293	6	73425293	-0.291324183617931
6_73425532	6	73425532	-0.23932954597967
6_73445568	6	73445568	-0.265925450489725
6_73445623	6	73445623	-0.451974211783731
6_73452039	6	73452039	-0.254125030395565
6_73452078	6	73452078	-0.622038961861876
6_73480056	6	73480056	-0.476650327167602
6_73482147	6	73482147	-0.575040352309859
6_73497873	6	73497873	-0.336130089775495
6_73518229	6	73518229	-0.656895189806739
6_73593585	6	73593585	-0.293146919224749
6_73593585.1	6	73593585	-0.293146919224749
6_73593585.2	6	73593585	-0.293146919224749
6_73600377	6	73600377	-0.609974142419246
6_73697405	6	73697405	-0.0289485802573194
6_73697459	6	73697459	-0.162786119536696
6_73730428	6	73730428	-0.679515075672323
6_73736491	6	73736491	0.0384745718664571
6_73756654	6	73756654	-0.406833081118697
6_73766080	6	73766080	-0.507926156451322
6_73766978	6	73766978	-0.305970959582333
6_73783709	6	73783709	-0.604544346619942
6_73783814	6	73783814	-0.468233625782841
6_73787286	6	73787286	-0.218071437663529
6_73787379	6	73787379	-0.428306502506385
6_73787429	6	73787429	-0.501600149603323
6_73806908	6	73806908	-0.197799042637268
6_73811140	6	73811140	-0.288574189434925
6_73812224	6	73812224	-0.670197585350199
6_73818404	6	73818404	-0.342702743698982
6_75087586	6	75087586	-0.655090692959991
6_75087596	6	75087596	-0.600575444416997
6_75087675	6	75087675	-0.113325881639937
6_75089136	6	75089136	-0.397483579039485
6_75097265	6	75097265	-0.483830480833859
6_75097265.1	6	75097265	-0.483830480833859
6_75097265.2	6	75097265	-0.483830480833859
6_75109128	6	75109128	-0.363536247116147
6_75128355	6	75128355	-0.429338305511893
6_75133324	6	75133324	-0.466929396336576
6_75134848	6	75134848	-0.352040608278318
6_75138465	6	75138465	-0.0651687681700728
6_75148442	6	75148442	-0.194368764746576
6_75177825	6	75177825	-0.624063797339366
6_75237910	6	75237910	-0.057000202645767
6_75259390	6	75259390	-0.28953566567237
6_75312455	6	75312455	-0.622038961861876
6_75313591	6	75313591	-0.541074432668335
6_75313698	6	75313698	-0.152969261176489
6_75314988	6	75314988	-0.443646422079412
6_75647788	6	75647788	-0.420119775482515
6_75659328	6	75659328	-0.433401053990719
6_75677112	6	75677112	-0.496430517613493
6_75830407	6	75830407	-0.33111476942377
6_75830407.1	6	75830407	-0.33111476942377
6_75830407.2	6	75830407	-0.33111476942377
6_75840678	6	75840678	-0.363536247116147
6_75855204	6	75855204	0.018797087089991
6_75857093	6	75857093	-0.773337098028844
6_75857093.1	6	75857093	-0.773337098028844
6_75861101	6	75861101	-0.0740296299211623
6_75861101.1	6	75861101	-0.0740296299211623
6_75886853	6	75886853	-0.413659726541984
6_75886870	6	75886870	-0.515539340561197
6_75886971	6	75886971	-0.515539340561197
6_75894825	6	75894825	-0.271982309226707
6_75907674	6	75907674	-0.278500143260348
6_75915198	6	75915198	-0.656020564111027
6_75915198.1	6	75915198	-0.656020564111027
6_75915313	6	75915313	-0.770353239590023
6_75915313.1	6	75915313	-0.770353239590023
6_75915313.2	6	75915313	-0.770353239590023
6_75915313.3	6	75915313	-0.770353239590023
6_75915313.4	6	75915313	-0.770353239590023
6_75916299	6	75916299	-0.351309944782888
6_75916299.1	6	75916299	-0.351309944782888
6_75916299.2	6	75916299	-0.351309944782888
6_75916299.3	6	75916299	-0.351309944782888
6_75916619	6	75916619	-0.428076499310858
6_75916619.1	6	75916619	-0.428076499310858
6_75916901	6	75916901	0.271466936104604
6_75916901.1	6	75916901	0.271466936104604
6_75916901.2	6	75916901	0.271466936104604
6_75916901.3	6	75916901	0.271466936104604
6_75917728	6	75917728	-0.272454524071648
6_75917728.1	6	75917728	-0.272454524071648
6_75917728.2	6	75917728	-0.272454524071648
6_75919476	6	75919476	-0.463071920667062
6_75919493	6	75919493	-0.422429936169716
6_75919476.1	6	75919476	-0.463071920667062
6_75919493.1	6	75919493	-0.422429936169716
6_75919476.2	6	75919476	-0.463071920667062
6_75919493.2	6	75919493	-0.422429936169716
6_75919476.3	6	75919476	-0.463071920667062
6_75919493.3	6	75919493	-0.422429936169716
6_75931013	6	75931013	-0.248600480271487
6_75947402	6	75947402	-0.413659726541984
6_75947413	6	75947413	-0.281831605996915
6_75950834	6	75950834	-0.68546434200351
6_75950973	6	75950973	-0.349180954139077
6_76022132	6	76022132	-0.814747358948476
6_77460345	6	77460345	-0.35829959875
6_77463275	6	77463275	-0.613453097088122
6_77463564	6	77463564	-0.138975989096989
6_77761206	6	77761206	-0.476469775882605
6_77761338	6	77761338	-0.488904214057731
6_77761577	6	77761577	-0.717173201730848
6_78867695	6	78867695	-0.631016557981133
6_78867715	6	78867715	-0.802821292641668
6_78867827	6	78867827	-0.270426842724666
6_78885380	6	78885380	-0.283723665338123
6_78903083	6	78903083	-0.483358934812048
6_78946845	6	78946845	-0.465498658061602
6_78946853	6	78946853	-0.557708794805137
6_78947674	6	78947674	-0.410523169485542
6_78963206	6	78963206	-0.380609760475089
6_78965984	6	78965984	-0.443103504434466
6_78969860	6	78969860	-0.191924869045948
6_79017564	6	79017564	-0.400062123141261
6_79026162	6	79026162	-0.158604795845922
6_79485227	6	79485227	0.0250290408015054
6_79485227.1	6	79485227	0.0250290408015054
6_79486130	6	79486130	-0.182964001474326
6_79486130.1	6	79486130	-0.182964001474326
6_79486130.2	6	79486130	-0.182964001474326
6_79486130.3	6	79486130	-0.182964001474326
6_79486130.4	6	79486130	-0.182964001474326
6_79486285	6	79486285	-0.605737149532775
6_79486285.1	6	79486285	-0.605737149532775
6_79486507	6	79486507	-0.454138795897054
6_79486507.1	6	79486507	-0.454138795897054
6_79486507.2	6	79486507	-0.454138795897054
6_79487072	6	79487072	-0.475713360068009
6_79487131	6	79487131	-0.460044227969494
6_79537103	6	79537103	-0.986330821363043
6_79916658	6	79916658	-0.479013464536083
6_79916753	6	79916753	-0.221356236156739
6_79916854	6	79916854	-0.52083364023071
6_79947515	6	79947515	-0.422429936169716
6_79947547	6	79947547	-0.28297989306775
6_79947706	6	79947706	-0.480090504556908
6_79947729	6	79947729	-0.53346124855846
6_79947809	6	79947809	-0.499051217772628
6_80006121	6	80006121	-0.238005365032288
6_80007959	6	80007959	-0.332675283411387
6_80035334	6	80035334	-0.0824679184520918
6_80039837	6	80039837	-0.515539340561197
6_80106779	6	80106779	-0.129070993479124
6_80106815	6	80106815	-0.293146919224749
6_80273170	6	80273170	0.077036344269834
6_81750328	6	81750328	-0.722800493276482
6_81751748	6	81751748	-0.636554741522563
6_81751906	6	81751906	-0.810995224087369
6_81752006	6	81752006	-0.450999088366487
6_81752010	6	81752010	-0.472470618669311
6_81752157	6	81752157	-0.293146919224749
6_81752726	6	81752726	-0.422429936169716
6_82171470	6	82171470	-0.28436603368254
6_82191094	6	82191094	-0.524000919309393
6_82191797	6	82191797	-0.384955230751053
6_82194629	6	82194629	-0.249024365992442
6_82202593	6	82202593	-0.45982990797491
6_82204918	6	82204918	-0.356061126554001
6_82220657	6	82220657	-0.266239045761232
6_82223592	6	82223592	-0.604076015162855
6_82365931	6	82365931	-0.823661635923529
6_82366197	6	82366197	-0.224490558557807
6_82881452	6	82881452	-0.612002180062488
6_82894078	6	82894078	-0.609515488770211
6_82957319	6	82957319	-0.275588547840445
6_82957419	6	82957419	-0.363536247116147
6_82957447	6	82957447	-0.0156129436958405
6_83044450	6	83044450	-0.0180396810903804
6_83129133	6	83129133	-0.258043118268833
6_83134249	6	83134249	-0.596927667401852
6_83138106	6	83138106	-0.564448941042144
6_83142024	6	83142024	-0.538943944896141
6_83142033	6	83142033	-0.419679325153681
6_83148762	6	83148762	-0.192760349134342
6_83152313	6	83152313	-0.466929396336576
6_83170448	6	83170448	-0.619876000375933
6_83191204	6	83191204	-0.359888470101003
6_83191204.1	6	83191204	-0.359888470101003
6_83228884	6	83228884	-0.62017288175179
6_83239542	6	83239542	-0.595827129518833
6_83398481	6	83398481	-0.155643395474814
6_83524383	6	83524383	-0.422429936169716
6_83560894	6	83560894	-0.454138795897054
6_83575031	6	83575031	-0.296644363460976
6_83582258	6	83582258	-0.769677345906595
6_83591278	6	83591278	-0.198905545343348
6_83593554	6	83593554	-0.796495654392253
6_83594446	6	83594446	-0.122196912381672
6_83601386	6	83601386	-0.600575444416997
6_83659050	6	83659050	-0.231746374560606
6_83707910	6	83707910	-0.728533063895396
6_83707919	6	83707919	-0.78771440025146
6_83853428	6	83853428	-0.267958587133916
6_83924577	6	83924577	-0.312655078113963
6_84087247	6	84087247	-0.489067129200006
6_84089340	6	84089340	-0.59800150075317
6_84125115	6	84125115	-0.451974211783731
6_84146726	6	84146726	-0.267611827117612
6_84152598	6	84152598	-0.632722879931536
6_84152950	6	84152950	-0.2751803726953
6_84152971	6	84152971	-0.228257388480726
6_84152981	6	84152981	-0.217015850008779
6_84153021	6	84153021	-0.213959891065637
6_84153087	6	84153087	-0.566678189552998
6_84155330	6	84155330	-0.226032723366212
6_84155364	6	84155364	-0.371355751575447
6_84171619	6	84171619	-0.746393340645841
6_84174139	6	84174139	-0.66080228776924
6_84185224	6	84185224	-1.03693671250489
6_84215348	6	84215348	-0.809270543617908
6_84215403	6	84215403	-0.701584007366787
6_84667649	6	84667649	-0.480206267448916
6_84667692	6	84667692	-0.583584727984296
6_84747991	6	84747991	-0.662921773352421
6_84764004	6	84764004	0.16253256455144
6_85450306	6	85450306	-0.484416823065417
6_85467062	6	85467062	-0.208754731934377
6_85467248	6	85467248	-0.33244856933205
6_85485380	6	85485380	-0.541074432668335
6_85489515	6	85489515	-0.219146337780972
6_85489525	6	85489525	-0.200903738240191
6_85514095	6	85514095	-0.358569994222798
6_85514217	6	85514217	-0.365962984510687
6_85547511	6	85547511	-0.147422888669846
6_86822028	6	86822028	-0.355758896524428
6_86897450	6	86897450	-0.0427863434260659
6_86897560	6	86897560	-0.532817331993033
6_86897612	6	86897612	-0.552490476734089
6_87015622	6	87015622	-0.363536247116147
6_87015956	6	87015956	-0.13119863850527
6_87088186	6	87088186	0.00843253027081043
6_87255128	6	87255128	-0.692624133576376
6_87255810	6	87255810	-0.141529109542408
6_87257055	6	87257055	-0.0609734770957162
6_87257218	6	87257218	-0.296644363460976
6_87257296	6	87257296	-0.330369383180948
6_87257310	6	87257310	-0.315514732253204
6_87258374	6	87258374	-0.48092558547986
6_87258525	6	87258525	-0.33928870086947
6_87258571	6	87258571	-0.296899054085857
6_87258847	6	87258847	-0.549809242645943
6_87259623	6	87259623	-0.345124210002267
6_87260019	6	87260019	-0.68546434200351
6_87260583	6	87260583	-0.203595334246457
6_87260672	6	87260672	-0.562405945599171
6_87261350	6	87261350	-0.177123122885266
6_87284297	6	87284297	-0.086696041757323
6_87284763	6	87284763	-0.257602802367082
6_87284819	6	87284819	-0.715837991047028
6_87284854	6	87284854	-0.552376108741569
6_87337082	6	87337082	-0.391550623285744
6_87340251	6	87340251	-0.848314817685552
6_87415824	6	87415824	-0.187089526278444
6_87415863	6	87415863	0.0980438380997267
6_87431093	6	87431093	-0.218896542084584
6_87461126	6	87461126	-0.36126607349132
6_87473010	6	87473010	-0.529345140086228
6_87477364	6	87477364	-0.457436385997629
6_87477478	6	87477478	-0.341509940786148
6_87514446	6	87514446	-0.957761669166271
6_87514472	6	87514472	-0.523713272006897
6_87518635	6	87518635	-0.123960814106342
6_87521508	6	87521508	-0.412886163498845
6_87521508.1	6	87521508	-0.412886163498845
6_87529548	6	87529548	-0.523444538646543
6_87530829	6	87530829	-0.428556038966557
6_87530895	6	87530895	-0.147044427219384
6_87541924	6	87541924	-0.632515462054551
6_87603482	6	87603482	-0.253658629343774
6_87605971	6	87605971	-0.153941100243814
6_87653225	6	87653225	-0.326777697106029
6_87701526	6	87701526	-0.431147153270825
6_88047945	6	88047945	-0.26862460009068
6_88047986	6	88047986	-0.523713272006897
6_88140381	6	88140381	-0.819873375433821
6_88633425	6	88633425	-0.341509940786148
6_88891910	6	88891910	-0.629196122356764
6_89080915	6	89080915	-0.410841961894504
6_89081185	6	89081185	-0.450086279072581
6_89081399	6	89081399	-1.07778176478227
6_89083967	6	89083967	-0.49513312989936
6_89084175	6	89084175	-0.596927667401852
6_89161805	6	89161805	-0.511697274266803
6_89179025	6	89179025	-0.49169259860683
6_89198067	6	89198067	-0.100501841282353
6_89198154	6	89198154	-0.320767961510413
6_89201223	6	89201223	-0.141143825779699
6_89201251	6	89201251	-0.286914965513235
6_89217236	6	89217236	-0.822967865753444
6_89217247	6	89217247	-0.764634555437117
6_89257698	6	89257698	-0.667976915274668
6_89257779	6	89257779	-0.395957724808525
6_89329796	6	89329796	-0.413659726541984
6_89329951	6	89329951	-0.521077524102627
6_89333195	6	89333195	-0.220796075000065
6_89380305	6	89380305	-0.497391993850938
6_89411370	6	89411370	-0.76929593280698
6_89598266	6	89598266	-0.558608062453083
6_89617983	6	89617983	-0.74334525808401
6_89618154	6	89618154	-0.400062123141261
6_89623880	6	89623880	-0.435686032871983
6_89630468	6	89630468	-0.592898223267437
6_89630557	6	89630557	-0.754727004440623
6_89630766	6	89630766	-0.413659726541984
6_89630926	6	89630926	-0.270426842724666
6_89645070	6	89645070	-0.64678387383945
6_89648137	6	89648137	-0.321343811055401
6_89653064	6	89653064	-0.523444538646543
6_89661483	6	89661483	-0.467710815470582
6_89662915	6	89662915	-0.850523588274006
6_89668117	6	89668117	-0.367288381977255
6_89668126	6	89668126	-0.278288960497636
6_89674197	6	89674197	-0.600072850772865
6_89680724	6	89680724	-0.659929249896372
6_89684894	6	89684894	-0.454932575857045
6_89685895	6	89685895	-0.547960818253575
6_89689959	6	89689959	-0.320467525224261
6_89692763	6	89692763	-0.144895960640807
6_89695987	6	89695987	-0.431707749757727
6_89696475	6	89696475	-0.29794790548857
6_89706175	6	89706175	-0.563902362122596
6_89707365	6	89707365	-0.276073405865808
6_89707457	6	89707457	-0.433485124678712
6_89708612	6	89708612	-0.547960818253575
6_89713261	6	89713261	-0.360737613763474
6_89745333	6	89745333	-0.590827467865435
6_89745365	6	89745365	-0.53346124855846
6_89751516	6	89751516	-0.33928870086947
6_89761673	6	89761673	-0.524999669810263
6_89762374	6	89762374	-0.629611107269992
6_89771589	6	89771589	-0.499051217772628
6_89776606	6	89776606	-0.497019252590399
6_89781454	6	89781454	-0.12964818694187
6_89790266	6	89790266	-0.591749907181316
6_89790398	6	89790398	-0.44842514470266
6_89855523	6	89855523	-0.436785229146786
6_89862362	6	89862362	-0.0503160841141365
6_89862579	6	89862579	-0.47601097637456
6_89863013	6	89863013	0.0370016824675817
6_89863690	6	89863690	-0.320283049162263
6_89866229	6	89866229	-0.222985847807349
6_89866948	6	89866948	-0.697436983669586
6_89868599	6	89868599	-0.501039770866082
6_89868805	6	89868805	-0.100501841282353
6_89895411	6	89895411	-0.530489682027169
6_89895794	6	89895794	-0.461091556538821
6_89932774	6	89932774	-0.818730872866974
6_89950854	6	89950854	-0.522734841965401
6_89951523	6	89951523	-0.139495972898217
6_89951776	6	89951776	0.0535317873900674
6_89951857	6	89951857	0.172516653124062
6_90008677	6	90008677	-0.574433029614766
6_90556603	6	90556603	-0.327010371091033
6_92644640	6	92644640	-0.800941559423446
6_93245346	6	93245346	-0.876605829355518
6_93257483	6	93257483	-0.503261010782761
6_93258133	6	93258133	-0.461249185060244
6_93272382	6	93272382	-0.507411459677797
6_93356760	6	93356760	-0.368990677208255
6_95586981	6	95586981	-0.627748844147222
6_95596805	6	95596805	-0.82781726541484
6_95605787	6	95605787	-0.435850451932037
6_95606046	6	95606046	-0.385231318215466
6_95606237	6	95606237	-0.205199219949047
6_95606378	6	95606378	-0.380609760475089
6_96523263	6	96523263	-0.469735650948072
6_96526334	6	96526334	-0.315095892058394
6_96526379	6	96526379	-0.329320531778234
6_96548257	6	96548257	-0.255011790337978
6_96551849	6	96551849	-0.263054854068313
6_96552489	6	96552489	-0.339967775977743
6_96603717	6	96603717	-0.430975045302725
6_96604768	6	96604768	-0.549486672484535
6_96610677	6	96610677	-0.350825195366593
6_96610698	6	96610698	-0.279207728266875
6_96615646	6	96615646	-0.622454544477709
6_96615679	6	96615679	-0.663438035673511
6_96889462	6	96889462	-0.343072144556432
6_96889462.1	6	96889462	-0.343072144556432
6_96889901	6	96889901	-0.618350146144973
